"Dataset_ID","Latitude","Longitude","Reconstruction","Simulation"
15785,72.3515,-120.22,0.347826086956522,0.0869565217391304
15789,73.5139,-120.277,0.21875,0.0625
15793,46.89451,-67.4,0.25,0.0416666666666667
15796,45.2235,-64.3751,0.666666666666667,0.666666666666667
15811,63.052,-147.392,0,0.153846153846154
15814,63.05455,-147.421,0,0.1875
15819,52.50635,-101.63,0.0625,0
15825,30.391,-88.5855,0.3,0
15829,63.39759,-64.2612,0.0769230769230769,0.153846153846154
15831,32.572,-83.0795,0.428571428571429,0
15864,28.05,-97.17,0.6,0
15866,41.03888,-75.2638,0,0
15872,54.47601,-130.945,0,0.230769230769231
15876,36.052,-119.78,0.346153846153846,0.0769230769230769
15878,44.02195,-121.543,0,0
15882,46.11935,-92.0399,0,0
15886,42.23402,-88.357,0,0.0526315789473684
15892,40.99967,-74.9135,0,0.1
15902,51.00437,-127.269,0,0.0434782608695652
15904,43.04099,-78.3992,0.0625,0.09375
15909,42.94975,-73.8533,0.0454545454545455,0
15919,46.24525,-89.2941,0.0714285714285714,0.0714285714285714
15922,46.23435,-89.2816,0,0
15925,46.14044,-89.2553,0,0.0476190476190476
15929,43,-78,0.2,0
15931,42.56705,-72.5108,0,0
15933,42.68839,-72.3372,0,0
15935,42.52444,-71.6085,0,0
15942,42.65485,-72.5332,0,0
15944,42.60078,-72.2285,0,0
15947,57.71917,-75.8135,0,0
15950,57.71917,-75.8135,0.222222222222222,0
15952,57.85413,-72.7776,0,0
15955,-2.77028,-79.16,0,0.0689655172413793
15967,34.77887,-111.518,0.111111111111111,0.111111111111111
15970,62.55915,-153.649,0,0.0384615384615385
15976,59.79623,-158.54,0.434782608695652,0.0434782608695652
16009,34.66359,-85.4013,0,0
16016,40.572,-120.265,0.705882352941177,0.0588235294117647
16054,40.4115,-121.39,0.607142857142857,0.0357142857142857
16061,41.20728,-122.497,0.272727272727273,0
16063,36.82535,-121.764,0.727272727272727,0
16065,40.6617,-123.669,0.375,0
16073,39.48963,-123.035,0,0
16075,41.6496,-122.167,0.375,0
16079,44.25819,-66.3678,0,0
16081,45.67022,-62.611,0.206896551724138,0.137931034482759
16083,57.56083,-94.2679,0,0
16086,47.83026,-66.1823,0.0869565217391304,0.0434782608695652
16099,52.78042,-131.69,0,0
16103,44.97593,-62.0906,0.275862068965517,0.103448275862069
16105,57.20542,-94.185,0,0
16107,57.08708,-94.1694,0,0.2
16109,70.46194,-68.5028,0,0.0666666666666667
16111,43.07,-111.44,0.538461538461538,0.0769230769230769
16113,43.07,-111.44,0.416666666666667,0.0833333333333333
16115,32.93112,-117.253,0,0
16124,43.46828,-79.9487,0.0689655172413793,0.0689655172413793
16129,42.78895,-88.8432,0.0625,0.0625
16131,41.7847,-115.484,0.3,0
16133,41.13395,-115.505,0.5625,0
16175,41.40935,-74.5513,0.117647058823529,0.147058823529412
16177,41.78575,-73.9012,0,0.5
16179,41.47025,-74.5244,0,0.333333333333333
16181,41.33395,-74.4307,0,0.4
16184,38.07347,-122.193,0,0
16186,38.0075,-122.493,0.428571428571429,0
16189,44.19909,-78.1423,0,0
16193,44.19909,-78.1423,0,0
16197,37.78826,-122.471,0.333333333333333,0
16199,54.19835,-9.45082,0.0769230769230769,0
16205,54.05003,-9.09887,0,0
16207,52.00779,-9.56871,0,0.0555555555555556
16209,-41.2716,147.7041,0.5,0
16212,41.9991,-2.84734,0.129032258064516,0.32258064516129
16214,41.96505,-2.81179,0.0810810810810811,0.297297297297297
16217,53.82038,-6.7672,0.0434782608695652,0.0434782608695652
16222,37.84682,-107.235,0.25,0
16224,40.2779,-105.669,0.1,0
16231,46.03,-77.37,0.260869565217391,0.0434782608695652
16236,68.65421,-149.681,0,0
16238,68.4988,-157.03,0.0769230769230769,0.192307692307692
16241,68.63144,-149.417,0.409090909090909,0.0909090909090909
16254,38.7018,-90.095,0,0.333333333333333
16264,46.3017,-79.3826,0.2,0
16269,51.83986,-89.6154,0.461538461538462,0
16271,43.9869,-79.3794,0,0
16275,52.53166,-91.3724,0.333333333333333,0.111111111111111
16278,44.16707,-78.1025,0.125,0.09375
17285,27.075,-82.2333,0.25,0
17292,55.25,-105.27,0.1,0
17296,42.32129,-113.65,0.421052631578947,0.105263157894737
17304,45.51958,-89.5551,0,0
17320,58.77229,-155.945,0.310344827586207,0.0689655172413793
17322,60.62601,-154.303,0.1,0.1
17324,68.66619,-149.359,0.357142857142857,0.0714285714285714
17328,66.02934,-147.553,0,0
17334,53.00735,-6.34804,0.105263157894737,0.157894736842105
17336,52.37242,-8.15167,0.0476190476190476,0.0952380952380952
17338,66.12399,-151.392,0.125,0.125
17340,63.66722,-171.548,0.125,0
17342,52.0025,-9.5425,0,0.08
17344,52.36949,-8.1707,0,0
17347,63.67389,-171.582,0,0
17352,63.6589,-148.805,0.151515151515152,0.121212121212121
17354,64.36008,-147.368,0.2,0
17357,60.22393,-151.363,0,0.0666666666666667
17359,63.88865,-149.252,0,0
17363,35.16662,-83.0251,0.166666666666667,0.0833333333333333
17366,-2.77056,-79.2333,0,0.0909090909090909
17368,-54.3333,-67.75,0.411764705882353,0
17371,-54.7167,-67.8333,0.444444444444444,0.037037037037037
17375,59.6339,-151.512,0.318181818181818,0.136363636363636
17377,60.5009,-150.91,0.111111111111111,0.111111111111111
17381,63.98645,-145.54,0,0
17383,63.84225,-149.036,0.153846153846154,0
17385,62.84289,-148.247,0.214285714285714,0.214285714285714
17387,44.9196,-88.1569,0,0
17391,63.44847,-162.108,0.305555555555556,0.138888888888889
17396,46.97316,-94.6814,0.166666666666667,0
17398,41.02764,-73.9084,0,0
17400,69.08077,-121.429,0,0.0909090909090909
17402,60.21648,-159.766,0.0909090909090909,0.181818181818182
17404,46.14469,-86.483,0,0
17406,46.61506,-88.8604,0,0
17419,37.02175,-106.451,0.230769230769231,0.102564102564103
17597,45.91664,-60.6936,0.285714285714286,0.714285714285714
17672,43.95,-79.43,0.0606060606060606,0.121212121212121
17689,43.26191,-80.2592,0.125,0
17711,55.33119,-105.055,0.0454545454545455,0
17713,55.43091,-104.939,0.0526315789473684,0
17717,40.35434,-83.8125,0.15,0.1
17859,32.28908,-109.094,0.7,0
17873,-41.7518,-71.4288,0.40625,0.21875
17880,42.82814,-72.4211,0.1,0.0333333333333333
17945,56.81157,-132.936,0,0.538461538461538
17947,46.99402,-94.6946,0.3,0
17995,-13.9508,-68.9913,0,0.04
18051,-13.9508,-68.9913,0,0
18100,10.18349,-67.7374,0.6,0.15
18104,-36.8581,-71.0485,0.354838709677419,0.032258064516129
18106,41.67946,-118.717,0.571428571428571,0
18108,49.49641,-116.905,0,0
18110,43.87196,-64.9288,0,0
18123,-48.9185,-71.2254,0.105263157894737,0.0526315789473684
18127,49.46966,-115.77,0,0
18159,34.78767,-120.586,0,0
19264,63.64101,-171.454,0.2,0
19266,63.65601,-171.554,0.142857142857143,0.0714285714285714
19323,66.34784,-104.946,0,0.111111111111111
19784,52.75204,23.92067,0.2,0
19812,44.08333,-94.4167,0.5,0.0833333333333333
19814,68.82911,-138.744,0.0625,0.125
19817,-36.0536,-70.5014,0,0
19820,48.6051,-122.901,0.214285714285714,0.0714285714285714
19834,43.6774,-94.6981,0,0
19842,45.71903,-75.4417,0,0
19846,45.77702,-75.1359,0,0
19901,52.14453,14.45286,0.04,0
19906,62.32429,13.55787,0.333333333333333,0
19909,61.82125,16.40472,0.25,0
19913,63.88333,14.45,0.368421052631579,0
19931,45.932,-92.365,0,0
19933,45.901,-92.273,0,0
19937,41.75738,-86.5221,0,0.0333333333333333
19967,44.73566,-81.0026,0,0.0909090909090909
19993,49.49136,-117.645,0,0
19995,53.64545,-121.505,0,0.0588235294117647
19997,48.00985,-124.531,0,0.037037037037037
20001,47.93666,-122.881,0,0
20012,68.13333,13.58333,0.5625,0
20014,47.90543,-122.875,0,0
20018,62.33146,10.39825,0.25,0.25
20020,70.43333,27.63333,0.227272727272727,0.136363636363636
20022,45.71667,24.38333,0.205882352941176,0.147058823529412
20024,45.71667,24.38333,0,0.2
20029,70.83333,27.71667,0.318181818181818,0.181818181818182
20034,69.16667,20.71667,0.05,0
20042,60.71667,7,0.238095238095238,0.0476190476190476
20046,61.41667,8.666667,0.318181818181818,0.0454545454545455
20050,59.81667,6,0.0416666666666667,0.0416666666666667
20058,63.47717,10.19417,0.25,0
20060,59.28386,5.49362,0.157894736842105,0.105263157894737
20065,51.88806,5.075556,0.5,0
20068,51.88806,5.075556,0,0
20128,52.24619,5.76129,0.333333333333333,0.5
20131,52.77049,6.62753,0.0909090909090909,0.0909090909090909
20156,51.3,11.85,0.666666666666667,0.333333333333333
20160,51.55417,4.769444,0.833333333333333,0.333333333333333
20163,51.52333,5.545,1,1
20165,51.57861,6.094722,0.666666666666667,0.666666666666667
20167,51.57861,6.094722,0,0.5
20171,49.69167,6.27,0,0
20175,50.38667,14.13056,0,0
20180,50.37944,14.11556,0,0
20183,50.27,14.54,0,0
20188,57.17824,-170.248,0,0
20194,48.60712,-103.624,0.538461538461538,0
20223,50.12944,13.92972,0.0416666666666667,0
20279,71.07449,25.36871,0.681818181818182,0.181818181818182
20281,60.81259,-135.341,0.0909090909090909,0
20285,71.03806,28.16907,0.5,0.1
20287,60.51608,-133.209,0,0
20289,60.0735,-133.806,0,0
20293,70.69954,29.29516,0.590909090909091,0.136363636363636
20295,60.44554,-133.562,0.1,0
20298,58.47145,-4.68544,0.285714285714286,0.214285714285714
20304,37.61104,-106.844,0.0384615384615385,0
20306,45.26248,-110.816,0.166666666666667,0.291666666666667
20308,44.95611,-110.601,0.357142857142857,0.142857142857143
20311,45.8668,-95.8039,0.125,0
20316,41.26396,-123.683,0,0
20372,60.78728,-150.831,0.166666666666667,0.166666666666667
20397,46.5658,-86.0752,0.0952380952380952,0
20495,41.48611,-123.541,0,0
20512,43.60373,-82.8639,0,0
20515,41.09819,-74.6396,0,0
21415,39.67283,-115.774,0.363636363636364,0
21418,39.25318,-117.166,0.4,0
21422,42.03209,-123.015,0,0
21533,4.57852,-71.3304,0.384615384615385,0
21535,4.5865,-71.3271,0,0
21537,-14.4279,-67.9206,0.375,0
21541,4.44937,-70.5389,0.5,0
21543,4.659645,-71.4551,0.3,0
21545,4.97036,-69.5212,0.285714285714286,0.0952380952380952
21549,3.956185,-73.0525,0.5,0
21551,4.59408,-71.4408,0.25,0.0625
21553,3.302435,-73.362,0.1,0
21557,3.36776,-73.4158,0.380952380952381,0.0476190476190476
21577,44.97385,-77.2893,0,0
21580,-14.4809,-67.8732,0.117647058823529,0
21600,44.81639,-77.1825,0,0
21603,-13.0917,-71.7081,0,0
21606,-13.0948,-71.7052,0,0
21651,6.222105,-72.7666,0,0
21665,1.883925,-77.9298,0.272727272727273,0
21675,3.0833,-76.5333,0.142857142857143,0
21700,2.36575,-76.7094,0.444444444444444,0
21702,5.77789,-73.0672,0.133333333333333,0.0666666666666667
21706,1.079226,-77.1516,0,0
21708,5.46061,-73.7466,0,0.0666666666666667
21726,9.123611,-74.5625,0,0
21744,4.698055,-74.2758,0,0
21762,6.17896,-72.7908,0,0.0606060606060606
21766,6.478435,-72.3906,0,0.0606060606060606
21770,53.53167,-132.973,0.0714285714285714,0.178571428571429
21772,50.60705,-127.263,0,0.0344827586206897
21774,50.5725,-127.072,0.0952380952380952,0
21788,48.7827,-123.303,0.25,0
21790,60.65189,14.92652,0.0416666666666667,0.0833333333333333
21792,38.7018,-90.095,0,0.333333333333333
21794,-0.7003,-72.0517,0,0.2
21796,-0.706,-72.0596,0,0
21798,-0.70373,-72.0557,0,0
21807,16.99263,-89.8171,0.0303030303030303,0.121212121212121
21812,4.09922,-74.2514,0.258064516129032,0.0645161290322581
21816,3.966935,-74.0918,0,0.0588235294117647
21818,3.95325,-74.2997,0,0
21828,2.44645,-77.6875,0,0
21830,53.27892,-84.2054,0.166666666666667,0.333333333333333
21836,6.375867,-72.3375,0.368421052631579,0.105263157894737
21838,6.387116,-72.3463,0.285714285714286,0
21844,41.7847,-115.484,0.75,0
21893,34.27818,-120.061,0.0714285714285714,0.142857142857143
21895,2.01125,-77.1151,0.105263157894737,0
21903,2.01125,-77.1151,0,0
21913,2.43268,-76.7806,0.04,0.08
21915,3.10116,-76.5223,0.166666666666667,0.111111111111111
21917,3.981795,-74.1579,0.125,0
21919,3.981795,-74.1579,0,0.166666666666667
21921,2.10018,-77.0541,0.142857142857143,0
21938,5.216585,-74.0028,0,0
22049,4.99445,-74.1569,0,0
22087,21.57944,-88.0721,0,0
22101,6.47451,-76.0926,0,0.0588235294117647
22119,31.32215,-109.256,0,0
22316,50.58861,16.1175,0,0
22322,50.585,16.13167,0,0
22330,41.68389,42.49694,0.0416666666666667,0.0833333333333333
22342,48.91376,13.8145,0,0
22344,49.15316,13.32655,0.115384615384615,0
22346,48.89949,13.74209,0.166666666666667,0
22348,48.86844,13.87913,0,0
22352,48.90352,13.83836,0.125,0
22358,50.6612,15.75344,0,0
22367,49.15343,20.07971,0.0769230769230769,0.0384615384615385
22373,49.12229,20.05843,0,0
22376,42.17399,-72.7051,0,0
22397,39.67664,-105.604,0.571428571428571,0
22400,39.65822,-105.603,0.333333333333333,0.0952380952380952
22623,50.38333,19.76667,0.384615384615385,0.0769230769230769
22628,39.79278,3.119167,0,0.125
22630,58.31129,12.42425,0.25,0.375
22636,54.26667,22.81667,0.222222222222222,0
22638,41.24,-0.18,0.25,0.0833333333333333
22640,57.31917,-7.28472,0.0909090909090909,0
22642,54,6.525,0,0
22644,41.043,-0.20341,0.7,0.2
22646,41.26,-0.5,0.1,0.1
22648,50.89304,14.40634,0,0
22650,49.51667,19.28333,0.0588235294117647,0
22652,50.68,13.59,0.19047619047619,0
22656,49.44778,19.55941,0.117647058823529,0
22658,53.615,8.736944,0,0
22660,46.77611,10.27778,0.15625,0.15625
22662,44.18993,7.73297,0.285714285714286,0.0714285714285714
22664,53.77171,21.60414,0.161290322580645,0.032258064516129
22667,40.9,-2.45,0,1
22669,53.43727,8.86781,0.111111111111111,0
22672,44.18598,7.717165,0.375,0.4375
22674,53.77171,21.60414,0.555555555555556,0
22678,42.04363,-3.04588,0.0454545454545455,0.272727272727273
22681,43.21527,-4.43613,0,0.285714285714286
22683,44.23333,7.133333,0.08,0.24
22687,52.31361,12.91361,0.103448275862069,0.103448275862069
22689,52.52444,13.05639,0.1,0.1
22691,46.79417,7.833056,0,0
22693,58.30476,-3.2953,0.444444444444444,0
22698,58.2,-3.65,1,0
22706,58.37246,-5.03672,0,0
22709,57.6225,-6.27778,0.166666666666667,0.0416666666666667
22711,57.55889,-5.34361,0.16,0.08
22714,40.34472,-4.57056,1,0
22718,50.04739,17.22029,0,0
22720,46.74361,7.847778,0,0
22723,57.24,-5.83,0.08,0.08
22726,49.35054,7.819975,0,0
22730,40.22331,-4.93679,0,0
22732,45.68554,7.69021,0.258064516129032,0.0967741935483871
22734,46.66286,10.20994,0.357142857142857,0.0714285714285714
22736,46.62639,10.25972,0.0909090909090909,0
22738,42.63045,26.78014,0.222222222222222,0
22745,57.08333,-3.8,0,0
22747,46.54389,10.43472,0.25,0.0833333333333333
22749,52.66667,18.25,0,0
22751,42.63045,26.78014,0.0833333333333333,0
22753,42.63045,26.78014,0.142857142857143,0
22757,48.7756,13.86517,0.4,0.1
22761,50.85178,14.33726,0,0
22763,50.6612,15.75344,0,0
22767,42.15,22.55,0.2,0
22771,46.04722,11.11889,0,0.4
22773,47.17139,9.381111,0.0416666666666667,0.125
22775,51.4,13.53333,0.222222222222222,0
22784,44.24622,7.098155,0.4,0.5
22786,46.445,8.518333,0.3125,0
22788,51.99639,14.19889,0.105263157894737,0.0526315789473684
22791,47.93333,8.066667,0.0869565217391304,0.0434782608695652
22793,46.86278,10.47806,0.15,0.15
22795,46.21167,8.113333,0.230769230769231,0
22797,46.23111,8.011389,0.176470588235294,0
22801,53.27,13.87,0.315789473684211,0
22803,44.17384,10.81804,0,0.111111111111111
22805,42.16222,2.438056,0.285714285714286,0.142857142857143
22807,46.23083,7.590278,0.5,0
22810,45.69,6.87,0.625,0
22812,46.13212,25.90362,0.0714285714285714,0.178571428571429
22814,46.13212,25.90362,0,0.142857142857143
22817,52.58583,13.25694,0.125,0
22820,53.42,11.92,0.192307692307692,0.0769230769230769
22822,49.36417,21.58361,0,0
22824,53.65556,14.22083,0.0434782608695652,0
22826,45.54337,22.8058,0,0.25
22828,47.81014,23.52941,0.137931034482759,0.0689655172413793
22831,46.15389,7.368611,0.294117647058824,0.117647058823529
22835,53.72,17.77,0.107142857142857,0
22842,46.35972,7.198611,0.0476190476190476,0
22845,54.72321,18.10602,0.130434782608696,0
22847,54.70555,18.16208,0.130434782608696,0
22849,53.96802,14.60637,0.192307692307692,0
22851,53.85885,14.61586,0,0
22862,50.72794,13.74448,0,0
22874,45.69528,6.860556,0.7,0
22876,45.8025,7.609722,0.6,0
22880,45.86415,7.789925,0.266666666666667,0
22883,45.81694,7.286111,0.125,0.1875
22887,45.82512,7.645125,0.25,0.0833333333333333
22890,46.85083,7.686111,0.266666666666667,0.1
22892,42.59028,23.25167,0,0
22894,47.8079,23.54031,0.205882352941176,0.0882352941176471
22896,45.18,22.05944,0,0
22904,46.01738,11.04167,0.214285714285714,0.142857142857143
22908,45.05339,7.391,0.235294117647059,0.0882352941176471
22910,47.21583,17.255,0,0
22923,43.19554,27.82777,0,0
22926,50.02372,11.85651,0,0
22931,46.75611,16.92472,0.222222222222222,0
22936,46.77444,17.17028,0.294117647058824,0
22938,46.78528,17.155,0.272727272727273,0
22942,53.75265,20.20645,0.115384615384615,0
22944,53.75265,20.20645,0.105263157894737,0
22953,41.86226,41.80203,0,0
22955,48.89417,17.88861,0,0
22960,46.6798,7.97638,0,0
22962,46.82194,7.735,0.5,0.25
22964,46.82194,7.735,0.5,0.5
22966,46.82194,7.735,0.172413793103448,0.103448275862069
22969,41.5,-106.37,0.409090909090909,0
22971,50.27611,12.09944,0,0
22973,50.12786,11.8868,0,0
22976,42.98754,10.89235,0,0.0869565217391304
22982,43.67126,28.5472,0,0
22986,46.65917,8.004167,0,0
22988,46.6696,8.02132,0.115384615384615,0.0769230769230769
22992,46.71801,8.06769,0.115384615384615,0.0769230769230769
23000,42.21099,23.3256,0.5,0
23004,51.19139,28.01373,0,0
23006,51.21782,28.05581,0,0
23008,50.35423,24.6789,0.0666666666666667,0
23015,48.91156,24.12074,0,0
23019,41.35472,23.12528,0,0
24030,41.62131,24.67809,0,0
24032,41.98333,24.33333,0.277777777777778,0
24034,51.19892,28.02352,0,0
24039,49.9075,12.04028,0,0
24042,49.60793,12.54137,0,0
24044,49.78722,12.4625,0.111111111111111,0.111111111111111
24046,46.76194,7.863889,0,0
24048,46.54722,8.255556,0.5,0
24050,46.83472,7.356389,0.136363636363636,0.136363636363636
24053,46.64471,11.49194,0.259259259259259,0.148148148148148
24055,46.63801,11.45791,0.111111111111111,0.148148148148148
24057,46.66586,11.432,0.130434782608696,0.130434782608696
24059,50.07857,13.21404,0,0
24061,46.66611,11.45833,0.0869565217391304,0.130434782608696
24076,42.83333,29.91667,0.5,0
24078,50.8919,14.27638,0,0
24080,46.4701,10.3364,0.230769230769231,0.153846153846154
24084,49.14483,14.70426,0.272727272727273,0.0454545454545455
24086,49.14483,14.70426,0.315789473684211,0
24089,50.54278,13.53705,0.0909090909090909,0
24091,46.76006,11.68051,0.257142857142857,0.142857142857143
24097,48.97805,17.20026,0.210526315789474,0.0526315789473684
24100,49.13194,18.02778,0.5,0
24102,49.52056,18.63083,0,0
24106,40.76667,20.78333,0.0625,0.09375
24108,50.08486,17.21766,0,0
24110,58.02114,16.05602,0.206896551724138,0.310344827586207
24112,50.19893,15.96136,0,0
24116,50.60412,16.12716,0.08,0
24118,48.95367,12.85801,0.1,0
24143,50.73661,15.70843,0,0
24145,50.73661,15.70843,0,0
24149,50.73661,15.70843,0,0
24155,68.68811,22.05346,0.15,0
24157,40.90936,36.00906,0,0
24159,40.78002,32.02629,0.230769230769231,0.0769230769230769
24161,40.6,31.28333,0.0666666666666667,0
24164,50.73661,15.70843,0,0
24166,37.46667,30.05,0.0909090909090909,0
24181,50.7624,15.55231,0.19047619047619,0
24183,47.24056,7.05,0,0
24186,46.73444,7.398889,0,0
24188,46.2525,8.023056,0,0
24190,46.2525,8.023056,0.214285714285714,0.107142857142857
24193,46.28306,7.844167,0.3125,0.1875
24195,46.28306,7.844167,0.161290322580645,0.0967741935483871
24197,36.81825,8.77474,0.0833333333333333,0
24207,36.5975,8.394722,0,0
24216,37.14924,9.099085,0,0
24218,37.15294,9.0984,0,0
24221,50.76549,15.5408,0,0
24227,50.21609,14.83143,0.0882352941176471,0.0588235294117647
24229,50.29944,14.57833,0.222222222222222,0.0555555555555556
24236,50.25933,14.57363,0.166666666666667,0
24238,50.19864,14.67036,0,0
24243,50.06644,14.23883,0.2,0
24250,49.37639,14.02583,0.0625,0
24256,49.23475,14.62598,0.24,0
24259,46.49687,6.12357,0.4,0.4
24277,49.72972,12.3875,0.153846153846154,0.0769230769230769
24279,49.392,12.4515,0.0909090909090909,0
24281,49.392,12.4515,0.318181818181818,0.181818181818182
24284,46.9365,7.473,0.272727272727273,0.181818181818182
24286,46.9365,7.473,0.333333333333333,0.166666666666667
24294,38.05,96.46667,0,0
24298,46.63333,7.3925,0.714285714285714,0.285714285714286
24300,46.37972,8.030278,0.454545454545455,0
24302,46.38972,8.025556,0.133333333333333,0
24312,46.37194,7.990556,0.294117647058824,0
24317,46.19556,7.845,0,0
24319,46.19556,7.845,0,0
24321,46.33999,7.989136,0.217391304347826,0
24323,37.13333,9.083333,0,0.0909090909090909
24325,41.47972,24.32583,0,0
24327,41.27384,23.58353,0,0
24330,47.39,-0.54639,0,0.0625
24339,41.05167,22.27472,0,0
24341,41.01972,21.91222,0,0
24343,40.25944,22.17083,0,0
24348,42.55417,2.008333,0.0434782608695652,0.130434782608696
24354,53.61148,-106.495,0,0
24356,40.55194,21.32222,0.3125,0.125
24358,40.13889,22.54611,0,0.1
24360,39.52417,21.4775,0,0.166666666666667
24363,43.43667,4.936667,0,0.142857142857143
24373,39.0585,22.24997,0.266666666666667,0
24376,37.57781,22.72815,0.133333333333333,0.133333333333333
24386,35.24888,24.27821,0,0
24388,35.24888,24.27821,0,0
24390,38.86667,20.83333,0,0.111111111111111
24410,44.56667,3.125,0.0416666666666667,0
24412,44.74722,3.085,0.16,0.04
24414,44.74444,3.081111,0.102564102564103,0.0256410256410256
24441,44.46667,3.65,0,0.157894736842105
24454,43.60167,2.978889,0,1
24456,43.55,2.8,0,0.142857142857143
24461,44.43333,3.6,0,0.142857142857143
24463,45.38611,2.636111,0.0833333333333333,0
24465,45.13944,2.859167,0,0
24467,49.18333,3.133333,0,0
24469,49.95,2.433333,0,0
24477,47.33972,-2.16556,0,0.266666666666667
24479,47.3725,-2.15917,0,0.1
24481,46.96361,-0.91917,0.235294117647059,0.0588235294117647
24488,48.35361,-3.88722,0,0
24491,47.3925,-0.85389,0,0
24493,47.21389,-1.55722,0.2,0.2
24495,47.2225,-1.55139,0,0
24497,47.21389,-1.55722,0,0
24499,47.36806,-0.74,0,0
24507,47.85861,1.699722,0.0833333333333333,0.0833333333333333
24509,46.50556,1.362222,0,0
24513,48.44167,-1.18167,0,0
24516,46.80944,1.163889,0.571428571428571,0
24518,46.74611,1.4425,0.5,0
24520,46.79222,1.1775,0,0
24522,46.74056,1.228889,0,0
24524,48.43889,-0.575,0,0
24526,48.43333,-0.91667,0,0
24528,48.35,-0.42778,0,0
24530,48.35,-0.42778,0,0
24532,48.35,-0.42778,0,0
24534,47.09222,0.480556,0.153846153846154,0.153846153846154
24539,48.41667,-0.21111,0,0
24542,47.10583,0.48,0.285714285714286,0
24547,47.87083,1.150833,0.5,0.333333333333333
24551,47.33778,0.451111,0,0
24553,47.32667,0.475278,0.125,0
24555,47.34694,-2.86444,0.3,0.2
24559,47.33528,-2.87417,0.5,0.25
24563,47.40472,0.642222,0.285714285714286,0.142857142857143
24570,47.4025,0.648333,0,0
24572,47.48667,0.674167,0.166666666666667,0
24574,47.48667,0.674167,0.444444444444444,0.222222222222222
24576,47.48667,0.674167,0.333333333333333,0
24578,47.41333,0.638056,0.454545454545455,0
24590,47.21722,-2.10222,0,0.1
24593,47.96944,-0.41639,0,0
24595,47.95167,-0.42028,0.285714285714286,0
24600,47.58667,-3.05167,0,0.125
24611,47.25667,0.1475,0,0
24616,46.25,-0.96667,0,0
24618,46.30111,-1.04389,0,0
24620,46.08972,-0.77528,0,0
24622,46.08972,-0.77528,0,0
24624,46.08972,-0.77528,0.428571428571429,0
24626,47.5125,-2.72722,0.2,0.2
24631,47.63278,-3.20083,0,0.25
24633,47.53889,-2.89083,0,0.166666666666667
24635,46.54972,-1.76472,0.4375,0
24637,46.54333,-1.80833,1,0
24639,46.66278,-1.89222,0.5,0.285714285714286
24641,46.61222,-1.84278,0.0909090909090909,0
24645,47.3825,-1.165,0.3125,0
24665,29.76624,-94.7082,0.125,0
24669,46.55,-1.81667,0.2,0
24671,46.66306,-1.91556,0.428571428571429,0.428571428571429
24673,47.38667,-1.07,0,0
24753,47.5375,0.702222,0,0
24759,42.46556,28.40639,0,0
24837,48.10222,2.582778,0,0
24840,47.27222,-1.59583,0,0
24842,47.30917,-1.47694,0,0
24844,47.30917,-1.47694,0.2,0
24846,47.30917,-1.47694,0,0
24848,47.27611,0.131944,0,0
24852,47.38056,-1.12333,0.25,0
24854,47.1925,-1.56694,0.25,0
24857,47.28083,-1.87611,0.0909090909090909,0.272727272727273
24859,47.35556,-1.29361,0.266666666666667,0
24861,47.41361,-0.86056,0.105263157894737,0
24863,47.22167,-0.09583,0.15,0.1
24865,47.42972,-1.49444,0,0
24867,47.40278,-1.50278,0.192307692307692,0.0769230769230769
24869,47.35806,-1.47861,0,0
24871,47.31056,-1.53417,0,0
24900,46.96083,4.010556,0,0
24902,46.9375,1.891389,0.0666666666666667,0
24904,46.85222,2.376111,0,0
24906,47.95722,4.373056,0,0
24927,46.91611,5.337778,0,0
24929,46.91389,5.450556,0,0
24931,46.78972,5.974444,0,0
24933,46.89056,5.700278,0,0
24937,46.565,5.749167,0,0
24939,47.08028,6.6975,0,0
24941,46.81389,6.055278,0,0
24944,46.83389,6.293889,0,0
24950,45.77722,5.561944,0,0
24952,46.53944,5.326667,0.0714285714285714,0.0357142857142857
24954,45.30528,1.836111,0,0
24956,45.89306,6.768333,0.233333333333333,0.1
24959,45.24056,2.750278,0.136363636363636,0
24964,50.83361,2.213333,0,0
24966,50.83361,2.213333,0,0
24993,44.71611,6.449444,0.272727272727273,0
24996,45.06,5.88,0.037037037037037,0.111111111111111
25003,47.41167,1.608889,0.142857142857143,0.0952380952380952
25007,45.91667,0.016667,0,0
25013,49.30111,-0.46667,0,0
25018,49.23889,-0.44972,0,0
25027,49.11667,-0.215,0,0
25078,49.62528,-1.23083,0,0
25083,49.69278,-1.29806,0,0
25110,49.17333,-1.3,0,0
25127,49.69611,-1.86722,0.25,0
25131,49.70389,-1.87861,0,0
25133,49.63611,-1.84889,0,0
25157,49.41667,-0.03333,0,0
25163,44.91,3.79,0.225,0.025
25213,44.96028,2.718889,0.103448275862069,0
25217,45.54083,2.344444,0,0
25221,45.69639,2.337222,0.0588235294117647,0
25230,45.64917,2.310556,0,0
25232,45.07611,2.5175,0.0454545454545455,0
25234,45.60194,2.1025,0.75,0
25273,44.7,5.81,0,0
25275,45.07083,5.256667,0.6,0.1
25283,48.04833,6.951389,0,0
25285,45.79,5.29,0.166666666666667,0
25287,49.06667,-0.71667,0,0
25289,45.09,5.85,0.25,0
25308,46.95639,4.01,0,0
25318,47.2275,4.035278,0.157894736842105,0
25320,47.01194,4.05,0,0
25340,33.35003,-79.3447,0,0
