"Dataset_ID","Latitude","Longitude","Continent","Timeslice_younger","Timeslice_older","Timeslice_span","EMD"
100217,33.72,78.81,"Asia",0,0.5,0.5,0.154466107487679
100217,33.72,78.81,"Asia",0.5,1,0.5,0.43993067741394
100217,33.72,78.81,"Asia",1,1.5,0.5,0.284247815608978
100217,33.72,78.81,"Asia",1.5,2,0.5,0.119700357317924
100217,33.72,78.81,"Asia",2,2.5,0.5,0.178141891956329
100217,33.72,78.81,"Asia",2.5,3,0.5,0.332515686750412
100217,33.72,78.81,"Asia",3,3.5,0.5,0.388223856687546
100217,33.72,78.81,"Asia",3.5,4,0.5,0.201304867863655
100217,33.72,78.81,"Asia",4,4.5,0.5,0.260221093893051
100217,33.72,78.81,"Asia",4.5,5,0.5,0.241014838218689
100217,33.72,78.81,"Asia",5,5.5,0.5,0.241300463676453
100217,33.72,78.81,"Asia",5.5,6,0.5,0.210210233926773
100217,33.72,78.81,"Asia",6,6.5,0.5,0.174051478505135
100217,33.72,78.81,"Asia",6.5,7,0.5,0.157415702939034
100217,33.72,78.81,"Asia",7,7.5,0.5,0.158511340618134
100217,33.72,78.81,"Asia",7.5,8,0.5,0.137441277503967
100217,33.72,78.81,"Asia",8,8.5,0.5,0.112419858574867
100217,33.72,78.81,"Asia",8.5,9,0.5,0.130160868167877
100217,33.72,78.81,"Asia",9,9.5,0.5,0.198669880628586
100217,33.72,78.81,"Asia",9.5,10,0.5,0.261943578720093
100217,33.72,78.81,"Asia",10,10.5,0.5,0.342299997806549
100217,33.72,78.81,"Asia",10.5,11,0.5,0.443300008773804
100218,29.813,92.54,"Asia",0,0.5,0.5,0.17556756734848
100218,29.813,92.54,"Asia",0.5,1,0.5,0.161968141794205
100218,29.813,92.54,"Asia",1,1.5,0.5,0.178078696131706
100218,29.813,92.54,"Asia",1.5,2,0.5,0.112838968634605
100218,29.813,92.54,"Asia",2,2.5,0.5,0.124776028096676
100218,29.813,92.54,"Asia",2.5,3,0.5,0.127930492162704
100218,29.813,92.54,"Asia",3,3.5,0.5,0.0949670672416687
100218,29.813,92.54,"Asia",4.5,5,0.5,0.224942550063133
100218,29.813,92.54,"Asia",7,7.5,0.5,0.23959618806839
100218,29.813,92.54,"Asia",8.5,9,0.5,0.121394753456116
100218,29.813,92.54,"Asia",9,9.5,0.5,0.174459919333458
100218,29.813,92.54,"Asia",9.5,10,0.5,0.134532272815704
100218,29.813,92.54,"Asia",10,10.5,0.5,0.138369172811508
100218,29.813,92.54,"Asia",10.5,11,0.5,0.198564633727074
100218,29.813,92.54,"Asia",11,11.5,0.5,0.0984587967395782
100218,29.813,92.54,"Asia",11.5,12,0.5,0.183256149291992
100218,29.813,92.54,"Asia",12,12.5,0.5,0.126349464058876
100218,29.813,92.54,"Asia",12.5,13,0.5,0.123230792582035
100218,29.813,92.54,"Asia",13,13.5,0.5,0.100230060517788
100218,29.813,92.54,"Asia",13.5,14,0.5,0.165078088641167
100219,30.467,91.5,"Asia",0,0.5,0.5,0.0626937225461006
100219,30.467,91.5,"Asia",0.5,1,0.5,0.0649210140109062
100219,30.467,91.5,"Asia",1,1.5,0.5,0.0710518136620522
100219,30.467,91.5,"Asia",1.5,2,0.5,0.0897890403866768
100219,30.467,91.5,"Asia",2,2.5,0.5,0.134460866451263
100219,30.467,91.5,"Asia",2.5,3,0.5,0.0805691182613373
100219,30.467,91.5,"Asia",3,3.5,0.5,0.0353576317429543
100219,30.467,91.5,"Asia",3.5,4,0.5,0.141846537590027
100219,30.467,91.5,"Asia",4,4.5,0.5,0.189366638660431
100219,30.467,91.5,"Asia",4.5,5,0.5,0.249744862318039
100219,30.467,91.5,"Asia",5,5.5,0.5,0.151158705353737
100219,30.467,91.5,"Asia",5.5,6,0.5,0.0537999831140041
100220,28.91,85.61,"Asia",6,6.5,0.5,0.302321493625641
100220,28.91,85.61,"Asia",6.5,7,0.5,0.255050867795944
100220,28.91,85.61,"Asia",7,7.5,0.5,0.297774523496628
100220,28.91,85.61,"Asia",7.5,8,0.5,0.44100883603096
100220,28.91,85.61,"Asia",8,8.5,0.5,0.191507294774055
100220,28.91,85.61,"Asia",8.5,9,0.5,0.347369909286499
100220,28.91,85.61,"Asia",9,9.5,0.5,0.229278475046158
100220,28.91,85.61,"Asia",9.5,10,0.5,0.251004010438919
100220,28.91,85.61,"Asia",10,10.5,0.5,0.112266324460506
100220,28.91,85.61,"Asia",10.5,11,0.5,0.170628786087036
100220,28.91,85.61,"Asia",11,11.5,0.5,0.23980176448822
100220,28.91,85.61,"Asia",11.5,12,0.5,0.163039460778236
100220,28.91,85.61,"Asia",12,12.5,0.5,0.174241468310356
100220,28.91,85.61,"Asia",12.5,13,0.5,0.394460558891296
100220,28.91,85.61,"Asia",13,13.5,0.5,0.469580262899399
100220,28.91,85.61,"Asia",13.5,14,0.5,0.480098754167557
100221,29.813,92.373,"Asia",0.5,1,0.5,0.115528978407383
100221,29.813,92.373,"Asia",1,1.5,0.5,0.0893548503518105
100221,29.813,92.373,"Asia",1.5,2,0.5,0.12158577889204
100221,29.813,92.373,"Asia",2,2.5,0.5,0.164614826440811
100221,29.813,92.373,"Asia",2.5,3,0.5,0.145232811570168
100221,29.813,92.373,"Asia",3,3.5,0.5,0.102223768830299
100221,29.813,92.373,"Asia",3.5,4,0.5,0.0971828624606133
100221,29.813,92.373,"Asia",4,4.5,0.5,0.0831833630800247
100221,29.813,92.373,"Asia",4.5,5,0.5,0.104809500277042
100221,29.813,92.373,"Asia",5,5.5,0.5,0.0496479421854019
100221,29.813,92.373,"Asia",5.5,6,0.5,0.111366629600525
100221,29.813,92.373,"Asia",6,6.5,0.5,0.118923783302307
100221,29.813,92.373,"Asia",6.5,7,0.5,0.197598353028297
100221,29.813,92.373,"Asia",7,7.5,0.5,0.0978321433067322
100221,29.813,92.373,"Asia",7.5,8,0.5,0.11881510168314
100221,29.813,92.373,"Asia",8,8.5,0.5,0.091986283659935
100221,29.813,92.373,"Asia",8.5,9,0.5,0.156692013144493
100221,29.813,92.373,"Asia",9,9.5,0.5,0.125512540340424
100221,29.813,92.373,"Asia",9.5,10,0.5,0.245341524481773
100221,29.813,92.373,"Asia",10,10.5,0.5,0.101711675524712
100221,29.813,92.373,"Asia",10.5,11,0.5,0.0849000290036201
100221,29.813,92.373,"Asia",11,11.5,0.5,0.0799999833106995
100221,29.813,92.373,"Asia",11.5,12,0.5,0.0638656839728355
100221,29.813,92.373,"Asia",12,12.5,0.5,0.0845314785838127
100221,29.813,92.373,"Asia",12.5,13,0.5,0.157082676887512
100221,29.813,92.373,"Asia",13,13.5,0.5,0.170246973633766
100221,29.813,92.373,"Asia",13.5,14,0.5,0.129839301109314
100222,30.733,96.683,"Asia",0.5,1,0.5,0.0863877385854721
100222,30.733,96.683,"Asia",1,1.5,0.5,0.0846026614308357
100222,30.733,96.683,"Asia",1.5,2,0.5,0.0965583920478821
100222,30.733,96.683,"Asia",2,2.5,0.5,0.0770675912499428
100222,30.733,96.683,"Asia",2.5,3,0.5,0.176922529935837
100222,30.733,96.683,"Asia",3,3.5,0.5,0.125368386507034
100222,30.733,96.683,"Asia",3.5,4,0.5,0.114160284399986
100222,30.733,96.683,"Asia",4,4.5,0.5,0.113259814679623
100222,30.733,96.683,"Asia",4.5,5,0.5,0.138488605618477
100222,30.733,96.683,"Asia",5,5.5,0.5,0.0852310433983803
100222,30.733,96.683,"Asia",5.5,6,0.5,0.136006578803062
100222,30.733,96.683,"Asia",6,6.5,0.5,0.13305252790451
100222,30.733,96.683,"Asia",6.5,7,0.5,0.150451928377151
100222,30.733,96.683,"Asia",7,7.5,0.5,0.140200167894363
100222,30.733,96.683,"Asia",7.5,8,0.5,0.154149651527405
100222,30.733,96.683,"Asia",8,8.5,0.5,0.130981639027596
100222,30.733,96.683,"Asia",8.5,9,0.5,0.192519247531891
100222,30.733,96.683,"Asia",9,9.5,0.5,0.28630605340004
100222,30.733,96.683,"Asia",9.5,10,0.5,0.116688326001167
100222,30.733,96.683,"Asia",10,10.5,0.5,0.175182476639748
100222,30.733,96.683,"Asia",10.5,11,0.5,0.125347033143044
100222,30.733,96.683,"Asia",11,11.5,0.5,0.111225612461567
100222,30.733,96.683,"Asia",11.5,12,0.5,0.156888127326965
100222,30.733,96.683,"Asia",17,17.5,0.5,0.5
100222,30.733,96.683,"Asia",17.5,18,0.5,0.5
100222,30.733,96.683,"Asia",19,19.5,0.5,0.666700005531311
100222,30.733,96.683,"Asia",19.5,20,0.5,0.333299994468689
100222,30.733,96.683,"Asia",20,20.5,0.5,0.199999988079071
100222,30.733,96.683,"Asia",20.5,21,0.5,0.0857000350952148
100223,31.81,88.97,"Asia",0.5,1,0.5,0.174612104892731
100223,31.81,88.97,"Asia",1,1.5,0.5,0.60955011844635
100223,31.81,88.97,"Asia",1.5,2,0.5,0.403440356254578
100223,31.81,88.97,"Asia",2,2.5,0.5,0.248654514551163
100223,31.81,88.97,"Asia",2.5,3,0.5,0.481299996376038
100223,31.81,88.97,"Asia",3,3.5,0.5,0.391750335693359
100223,31.81,88.97,"Asia",3.5,4,0.5,0.124903596937656
100223,31.81,88.97,"Asia",4,4.5,0.5,0.581877112388611
100223,31.81,88.97,"Asia",4.5,5,0.5,0.324898898601532
100223,31.81,88.97,"Asia",5,5.5,0.5,0.353359550237656
100223,31.81,88.97,"Asia",5.5,6,0.5,0.117348931729794
100223,31.81,88.97,"Asia",6,6.5,0.5,0.300264686346054
100223,31.81,88.97,"Asia",6.5,7,0.5,0.349348396062851
100223,31.81,88.97,"Asia",7,7.5,0.5,0.41502058506012
100223,31.81,88.97,"Asia",7.5,8,0.5,0.312211722135544
100223,31.81,88.97,"Asia",8,8.5,0.5,0.247824802994728
100223,31.81,88.97,"Asia",8.5,9,0.5,0.145587310194969
100223,31.81,88.97,"Asia",9,9.5,0.5,0.464174687862396
100223,31.81,88.97,"Asia",9.5,10,0.5,0.216421633958817
100223,31.81,88.97,"Asia",10,10.5,0.5,0.528124272823334
100223,31.81,88.97,"Asia",10.5,11,0.5,0.302594065666199
100223,31.81,88.97,"Asia",11,11.5,0.5,0.446788638830185
100224,32.991,103.052,"Asia",4.5,5,0.5,0.123178467154503
100224,32.991,103.052,"Asia",5,5.5,0.5,0.0375037416815758
100224,32.991,103.052,"Asia",5.5,6,0.5,0.105874054133892
100224,32.991,103.052,"Asia",6,6.5,0.5,0.0571999624371529
100224,32.991,103.052,"Asia",6.5,7,0.5,0.121900022029877
100224,32.991,103.052,"Asia",7,7.5,0.5,0.34689998626709
100224,32.991,103.052,"Asia",7.5,8,0.5,0.228864938020706
100224,32.991,103.052,"Asia",8,8.5,0.5,0.316810727119446
100224,32.991,103.052,"Asia",8.5,9,0.5,0.0561257749795914
100224,32.991,103.052,"Asia",9,9.5,0.5,0.204661756753922
100224,32.991,103.052,"Asia",9.5,10,0.5,0.372816532850266
100224,32.991,103.052,"Asia",10,10.5,0.5,0.10807478427887
100224,32.991,103.052,"Asia",10.5,11,0.5,0.145799964666367
100224,32.991,103.052,"Asia",11,11.5,0.5,0.0290999971330166
100224,32.991,103.052,"Asia",11.5,12,0.5,0.0228000022470951
100224,32.991,103.052,"Asia",12,12.5,0.5,0.0271165985614061
100224,32.991,103.052,"Asia",12.5,13,0.5,0.196716159582138
100224,32.991,103.052,"Asia",13,13.5,0.5,0.175700008869171
100224,32.991,103.052,"Asia",13.5,14,0.5,0.107799999415874
100224,32.991,103.052,"Asia",14,14.5,0.5,0.0965000092983246
100224,32.991,103.052,"Asia",20,20.5,0.5,0.130678921937943
100225,30.533,91.383,"Asia",2,2.5,0.5,0.11704445630312
100225,30.533,91.383,"Asia",2.5,3,0.5,0.207685589790344
100225,30.533,91.383,"Asia",3,3.5,0.5,0.112405687570572
100225,30.533,91.383,"Asia",3.5,4,0.5,0.19580964744091
100225,30.533,91.383,"Asia",4,4.5,0.5,0.267505794763565
100225,30.533,91.383,"Asia",6.5,7,0.5,0.0193081349134445
100225,30.533,91.383,"Asia",7,7.5,0.5,0.0534035786986351
100225,30.533,91.383,"Asia",8.5,9,0.5,0.0819054543972015
100225,30.533,91.383,"Asia",10,10.5,0.5,0.132616311311722
100225,30.533,91.383,"Asia",11.5,12,0.5,0.104787826538086
100226,31.95,90.333,"Asia",0,0.5,0.5,0.0985475704073906
100226,31.95,90.333,"Asia",0.5,1,0.5,0.107257813215256
100226,31.95,90.333,"Asia",1,1.5,0.5,0.136913686990738
100226,31.95,90.333,"Asia",1.5,2,0.5,0.112411230802536
100226,31.95,90.333,"Asia",2,2.5,0.5,0.119689233601093
100226,31.95,90.333,"Asia",2.5,3,0.5,0.0526866428554058
100226,31.95,90.333,"Asia",3,3.5,0.5,0.118750303983688
100226,31.95,90.333,"Asia",3.5,4,0.5,0.108999960124493
100226,31.95,90.333,"Asia",4,4.5,0.5,0.0885395109653473
100226,31.95,90.333,"Asia",4.5,5,0.5,0.236323639750481
100226,31.95,90.333,"Asia",5,5.5,0.5,0.193319335579872
100226,31.95,90.333,"Asia",5.5,6,0.5,0.13776059448719
100226,31.95,90.333,"Asia",6,6.5,0.5,0.152301624417305
100226,31.95,90.333,"Asia",6.5,7,0.5,0.0519393756985664
100226,31.95,90.333,"Asia",7,7.5,0.5,0.0346666648983955
100226,31.95,90.333,"Asia",7.5,8,0.5,0.0473197624087334
100226,31.95,90.333,"Asia",8,8.5,0.5,0.0495716892182827
100226,31.95,90.333,"Asia",8.5,9,0.5,0.110636189579964
100226,31.95,90.333,"Asia",9,9.5,0.5,0.0598196387290955
100227,35.433,84.65,"Asia",1,1.5,0.5,0.209125712513924
100227,35.433,84.65,"Asia",1.5,2,0.5,0.184900015592575
100227,35.433,84.65,"Asia",2,2.5,0.5,0.0771999880671501
100227,35.433,84.65,"Asia",2.5,3,0.5,0.0804009288549423
100227,35.433,84.65,"Asia",3,3.5,0.5,0.11806458234787
100227,35.433,84.65,"Asia",3.5,4,0.5,0.087642677128315
100227,35.433,84.65,"Asia",4,4.5,0.5,0.136026799678802
100227,35.433,84.65,"Asia",7,7.5,0.5,0.186457887291908
100227,35.433,84.65,"Asia",10,10.5,0.5,0.279185473918915
100227,35.433,84.65,"Asia",10.5,11,0.5,0.410185098648071
100227,35.433,84.65,"Asia",11,11.5,0.5,0.257214039564133
100228,31.46,84.05,"Asia",13,13.5,0.5,0.150199979543686
100228,31.46,84.05,"Asia",13.5,14,0.5,0.234104156494141
100228,31.46,84.05,"Asia",15.5,16,0.5,0.895589590072632
100228,31.46,84.05,"Asia",16,16.5,0.5,0.101316660642624
100229,32,90.9,"Asia",0,0.5,0.5,0.166176676750183
100229,32,90.9,"Asia",0.5,1,0.5,0.076788455247879
100229,32,90.9,"Asia",1,1.5,0.5,0.139478608965874
100229,32,90.9,"Asia",1.5,2,0.5,0.192906975746155
100229,32,90.9,"Asia",2,2.5,0.5,0.0884718745946884
100229,32,90.9,"Asia",2.5,3,0.5,0.0863737910985947
100229,32,90.9,"Asia",3,3.5,0.5,0.155410334467888
100229,32,90.9,"Asia",3.5,4,0.5,0.139370813965797
100229,32,90.9,"Asia",4,4.5,0.5,0.257474809885025
100229,32,90.9,"Asia",4.5,5,0.5,0.0690889060497284
100229,32,90.9,"Asia",5,5.5,0.5,0.141928389668465
100229,32,90.9,"Asia",5.5,6,0.5,0.0945546329021454
100229,32,90.9,"Asia",6,6.5,0.5,0.0914624482393265
100229,32,90.9,"Asia",6.5,7,0.5,0.102799661457539
100229,32,90.9,"Asia",7,7.5,0.5,0.0758508741855621
100229,32,90.9,"Asia",7.5,8,0.5,0.142819732427597
100229,32,90.9,"Asia",8,8.5,0.5,0.190603315830231
100229,32,90.9,"Asia",8.5,9,0.5,0.208876892924309
100229,32,90.9,"Asia",9,9.5,0.5,0.0862522944808006
100229,32,90.9,"Asia",9.5,10,0.5,0.209845885634422
100229,32,90.9,"Asia",10,10.5,0.5,0.0472123175859451
100230,25.855,100.171,"Asia",0,0.5,0.5,0.10639999806881
100230,25.855,100.171,"Asia",0.5,1,0.5,0.0741000026464462
100230,25.855,100.171,"Asia",1,1.5,0.5,0.285700023174286
100230,25.855,100.171,"Asia",1.5,2,0.5,0.265255063772202
100230,25.855,100.171,"Asia",2,2.5,0.5,0.319194614887238
100230,25.855,100.171,"Asia",2.5,3,0.5,0.0595940388739109
100230,25.855,100.171,"Asia",3,3.5,0.5,0.162599995732307
100230,25.855,100.171,"Asia",3.5,4,0.5,0.250400006771088
100230,25.855,100.171,"Asia",4,4.5,0.5,0.146800011396408
100230,25.855,100.171,"Asia",4.5,5,0.5,0.12090003490448
100230,25.855,100.171,"Asia",5,5.5,0.5,0.246800005435944
100230,25.855,100.171,"Asia",5.5,6,0.5,0.146600008010864
100230,25.855,100.171,"Asia",6,6.5,0.5,0.0691740736365318
100230,25.855,100.171,"Asia",6.5,7,0.5,0.0740740895271301
100230,25.855,100.171,"Asia",7,7.5,0.5,0.175115808844566
100230,25.855,100.171,"Asia",7.5,8,0.5,0.0941151231527328
100230,25.855,100.171,"Asia",8,8.5,0.5,0.012099951505661
100230,25.855,100.171,"Asia",8.5,9,0.5,0.0936000049114227
100230,25.855,100.171,"Asia",9,9.5,0.5,0.0392000004649162
100230,25.855,100.171,"Asia",9.5,10,0.5,0.238564118742943
100230,25.855,100.171,"Asia",10,10.5,0.5,0.203162893652916
100230,25.855,100.171,"Asia",10.5,11,0.5,0.132400035858154
100230,25.855,100.171,"Asia",11,11.5,0.5,0.124399974942207
100230,25.855,100.171,"Asia",11.5,12,0.5,0.146799996495247
100230,25.855,100.171,"Asia",12,12.5,0.5,0.127300009131432
100230,25.855,100.171,"Asia",12.5,13,0.5,0.127300009131432
100231,22.483,100.6,"Asia",0.5,1,0.5,0.338532745838165
100231,22.483,100.6,"Asia",1,1.5,0.5,0.184225723147392
100231,22.483,100.6,"Asia",1.5,2,0.5,0.442967236042023
100231,22.483,100.6,"Asia",2,2.5,0.5,0.253795832395554
100231,22.483,100.6,"Asia",2.5,3,0.5,0.320024996995926
100231,22.483,100.6,"Asia",3,3.5,0.5,0.208258152008057
100231,22.483,100.6,"Asia",3.5,4,0.5,0.237034738063812
100231,22.483,100.6,"Asia",4,4.5,0.5,0.497825652360916
100231,22.483,100.6,"Asia",4.5,5,0.5,0.181189179420471
100231,22.483,100.6,"Asia",5,5.5,0.5,0.193035736680031
100231,22.483,100.6,"Asia",5.5,6,0.5,0.407475531101227
100231,22.483,100.6,"Asia",6,6.5,0.5,0.18294183909893
100231,22.483,100.6,"Asia",6.5,7,0.5,0.40545517206192
100231,22.483,100.6,"Asia",7,7.5,0.5,0.194181740283966
100232,21.95,100.483,"Asia",1.5,2,0.5,0.448543161153793
100232,21.95,100.483,"Asia",5,5.5,0.5,0.563276767730713
100234,29.967,121.35,"Asia",2,2.5,0.5,0.172777533531189
100234,29.967,121.35,"Asia",2.5,3,0.5,0.12053544074297
100234,29.967,121.35,"Asia",3,3.5,0.5,0.331951081752777
100234,29.967,121.35,"Asia",5.5,6,0.5,0.686080873012543
100234,29.967,121.35,"Asia",6,6.5,0.5,0.426606118679047
100234,29.967,121.35,"Asia",6.5,7,0.5,0.306299984455109
100234,29.967,121.35,"Asia",7,7.5,0.5,0.439500004053116
100234,29.967,121.35,"Asia",7.5,8,0.5,0.562919795513153
100234,29.967,121.35,"Asia",10.5,11,0.5,0.551034271717072
100234,29.967,121.35,"Asia",11,11.5,0.5,0.419125735759735
100234,29.967,121.35,"Asia",11.5,12,0.5,0.357644319534302
100234,29.967,121.35,"Asia",12,12.5,0.5,0.424303382635117
100234,29.967,121.35,"Asia",12.5,13,0.5,0.499421894550323
100234,29.967,121.35,"Asia",13,13.5,0.5,0.471445709466934
100234,29.967,121.35,"Asia",13.5,14,0.5,0.462945759296417
100234,29.967,121.35,"Asia",14,14.5,0.5,0.22565957903862
100234,29.967,121.35,"Asia",14.5,15,0.5,0.185293018817902
100234,29.967,121.35,"Asia",15,15.5,0.5,0.309403657913208
100234,29.967,121.35,"Asia",15.5,16,0.5,0.264936357736588
100234,29.967,121.35,"Asia",16,16.5,0.5,0.496756851673126
100234,29.967,121.35,"Asia",16.5,17,0.5,0.384754300117493
100234,29.967,121.35,"Asia",17,17.5,0.5,0.347470849752426
100234,29.967,121.35,"Asia",17.5,18,0.5,0.227539226412773
100235,30.25,120.2,"Asia",7.5,8,0.5,0.052612766623497
100235,30.25,120.2,"Asia",8,8.5,0.5,0.159476593136787
100235,30.25,120.2,"Asia",8.5,9,0.5,0.0163000226020813
100236,29.984,121.363,"Asia",1.5,2,0.5,0.404369294643402
100236,29.984,121.363,"Asia",2,2.5,0.5,0.197062566876411
100236,29.984,121.363,"Asia",2.5,3,0.5,0.198328942060471
100236,29.984,121.363,"Asia",3,3.5,0.5,0.186981320381165
100236,29.984,121.363,"Asia",3.5,4,0.5,0.158884093165398
100236,29.984,121.363,"Asia",4,4.5,0.5,0.511348843574524
100236,29.984,121.363,"Asia",9,9.5,0.5,0.237059190869331
100236,29.984,121.363,"Asia",9.5,10,0.5,0.3774294257164
100236,29.984,121.363,"Asia",10,10.5,0.5,0.203208863735199
100236,29.984,121.363,"Asia",10.5,11,0.5,0.0930093079805374
100236,29.984,121.363,"Asia",11,11.5,0.5,0.221862569451332
100236,29.984,121.363,"Asia",11.5,12,0.5,0.259527385234833
100236,29.984,121.363,"Asia",12,12.5,0.5,0.233567789196968
100236,29.984,121.363,"Asia",12.5,13,0.5,0.22333550453186
100238,50.25,89.625,"Asia",0,0.5,0.5,0.0888085812330246
100238,50.25,89.625,"Asia",0.5,1,0.5,0.106525912880898
100238,50.25,89.625,"Asia",1,1.5,0.5,0.182170569896698
100238,50.25,89.625,"Asia",1.5,2,0.5,0.166614204645157
100238,50.25,89.625,"Asia",2,2.5,0.5,0.128606766462326
100238,50.25,89.625,"Asia",2.5,3,0.5,0.122821755707264
100238,50.25,89.625,"Asia",3,3.5,0.5,0.127868846058846
100238,50.25,89.625,"Asia",3.5,4,0.5,0.0620399825274944
100238,50.25,89.625,"Asia",4,4.5,0.5,0.103855982422829
100238,50.25,89.625,"Asia",4.5,5,0.5,0.189801782369614
100238,50.25,89.625,"Asia",5,5.5,0.5,0.15058259665966
100238,50.25,89.625,"Asia",5.5,6,0.5,0.121718220412731
100238,50.25,89.625,"Asia",6,6.5,0.5,0.118154428899288
100238,50.25,89.625,"Asia",6.5,7,0.5,0.170355379581451
100238,50.25,89.625,"Asia",7,7.5,0.5,0.281499236822128
100238,50.25,89.625,"Asia",7.5,8,0.5,0.175525784492493
100238,50.25,89.625,"Asia",8,8.5,0.5,0.0806118920445442
100238,50.25,89.625,"Asia",8.5,9,0.5,0.108076095581055
100238,50.25,89.625,"Asia",9,9.5,0.5,0.27851077914238
100238,50.25,89.625,"Asia",13.5,14,0.5,0.244470462203026
100239,52.08333,105.8653,"Asia",0,0.5,0.5,0.167788445949554
100239,52.08333,105.8653,"Asia",0.5,1,0.5,0.146928295493126
100239,52.08333,105.8653,"Asia",1,1.5,0.5,0.0418754518032074
100239,52.08333,105.8653,"Asia",1.5,2,0.5,0.0745083168148994
100239,52.08333,105.8653,"Asia",2,2.5,0.5,0.0695513114333153
100239,52.08333,105.8653,"Asia",2.5,3,0.5,0.140465572476387
100239,52.08333,105.8653,"Asia",3,3.5,0.5,0.0635028034448624
100239,52.08333,105.8653,"Asia",3.5,4,0.5,0.103043414652348
100239,52.08333,105.8653,"Asia",4,4.5,0.5,0.0517928227782249
100239,52.08333,105.8653,"Asia",4.5,5,0.5,0.0408975146710873
100239,52.08333,105.8653,"Asia",5,5.5,0.5,0.0500321313738823
100239,52.08333,105.8653,"Asia",5.5,6,0.5,0.0464230179786682
100239,52.08333,105.8653,"Asia",6,6.5,0.5,0.0690564215183258
100239,52.08333,105.8653,"Asia",7.5,8,0.5,0.132770627737045
100239,52.08333,105.8653,"Asia",8,8.5,0.5,0.162947133183479
100239,52.08333,105.8653,"Asia",8.5,9,0.5,0.185745105147362
100239,52.08333,105.8653,"Asia",9,9.5,0.5,0.194546967744827
100239,52.08333,105.8653,"Asia",13.5,14,0.5,0.041467722505331
100239,52.08333,105.8653,"Asia",14,14.5,0.5,0.0787825658917427
100239,52.08333,105.8653,"Asia",15.5,16,0.5,0.151319280266762
100239,52.08333,105.8653,"Asia",17,17.5,0.5,0.183606639504433
100239,52.08333,105.8653,"Asia",17.5,18,0.5,0.14963710308075
100239,52.08333,105.8653,"Asia",18,18.5,0.5,0.276388168334961
100240,50.38333,89.41667,"Asia",1.5,2,0.5,0.202838525176048
100240,50.38333,89.41667,"Asia",2,2.5,0.5,0.165200382471085
100240,50.38333,89.41667,"Asia",3.5,4,0.5,0.129976883530617
100240,50.38333,89.41667,"Asia",4,4.5,0.5,0.105923943221569
100240,50.38333,89.41667,"Asia",4.5,5,0.5,0.268738090991974
100240,50.38333,89.41667,"Asia",7,7.5,0.5,0.288075000047684
100240,50.38333,89.41667,"Asia",7.5,8,0.5,0.0874473601579666
100240,50.38333,89.41667,"Asia",8,8.5,0.5,0.123038336634636
100240,50.38333,89.41667,"Asia",8.5,9,0.5,0.165622472763062
100240,50.38333,89.41667,"Asia",9,9.5,0.5,0.147760704159737
100240,50.38333,89.41667,"Asia",10.5,11,0.5,0.310388475656509
100240,50.38333,89.41667,"Asia",11,11.5,0.5,0.224950909614563
100240,50.38333,89.41667,"Asia",11.5,12,0.5,0.22002474963665
100240,50.38333,89.41667,"Asia",12,12.5,0.5,0.139959752559662
100240,50.38333,89.41667,"Asia",12.5,13,0.5,0.131876468658447
100240,50.38333,89.41667,"Asia",13,13.5,0.5,0.19758366048336
100240,50.38333,89.41667,"Asia",13.5,14,0.5,0.198367580771446
100240,50.38333,89.41667,"Asia",14,14.5,0.5,0.118968404829502
100241,50.5055,87.64167,"Asia",0,0.5,0.5,0.158462256193161
100241,50.5055,87.64167,"Asia",0.5,1,0.5,0.0905465334653854
100241,50.5055,87.64167,"Asia",1,1.5,0.5,0.0529914349317551
100241,50.5055,87.64167,"Asia",1.5,2,0.5,0.0597891621291637
100241,50.5055,87.64167,"Asia",2,2.5,0.5,0.0548602789640427
100241,50.5055,87.64167,"Asia",2.5,3,0.5,0.0797010213136673
100241,50.5055,87.64167,"Asia",3,3.5,0.5,0.0779518038034439
100241,50.5055,87.64167,"Asia",3.5,4,0.5,0.104804776608944
100241,50.5055,87.64167,"Asia",4,4.5,0.5,0.0718154460191727
100241,50.5055,87.64167,"Asia",4.5,5,0.5,0.0684397220611572
100241,50.5055,87.64167,"Asia",5,5.5,0.5,0.0700373724102974
100241,50.5055,87.64167,"Asia",5.5,6,0.5,0.0740004628896713
100241,50.5055,87.64167,"Asia",6,6.5,0.5,0.0667499899864197
100241,50.5055,87.64167,"Asia",6.5,7,0.5,0.0805146992206573
100241,50.5055,87.64167,"Asia",7,7.5,0.5,0.0922699943184853
100241,50.5055,87.64167,"Asia",7.5,8,0.5,0.0612137950956821
100241,50.5055,87.64167,"Asia",8,8.5,0.5,0.0657390207052231
100241,50.5055,87.64167,"Asia",8.5,9,0.5,0.0738677531480789
100241,50.5055,87.64167,"Asia",9,9.5,0.5,0.135428503155708
100241,50.5055,87.64167,"Asia",9.5,10,0.5,0.549188077449799
100241,50.5055,87.64167,"Asia",12,12.5,0.5,0.1929741948843
100241,50.5055,87.64167,"Asia",13.5,14,0.5,0.0758375898003578
100241,50.5055,87.64167,"Asia",14,14.5,0.5,0.124921232461929
100241,50.5055,87.64167,"Asia",14.5,15,0.5,0.111783288419247
100241,50.5055,87.64167,"Asia",15,15.5,0.5,0.16000172495842
100241,50.5055,87.64167,"Asia",15.5,16,0.5,0.280925631523132
100241,50.5055,87.64167,"Asia",16,16.5,0.5,0.149371653795242
