"Biome","Timeslice","Site_number","BIO1","BIO4","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
"SAVA",8.5,17,19.7912743886312,311.277448780831,19.080275853475,19.4718265533447,23.9617862701416,16.6805871327718,681.162501449947,234.275451660156,4.26193141937256,86.9716566734903,595.199676513672,38.9040541648865,82.4853582382203,116.268703460694
"SAVA",9,19,19.7654921213786,181.968340753981,19.3964786529541,18.6722863515218,23.1592756907145,16.6343936920166,1119.63078564848,265.548400878906,6.84579610824585,60.5080461759182,615.289184570312,43.7369475364685,158.933449745178,143.310192108154
"SAVA",9.5,17,19.6937707265218,172.359254532774,19.3384342193604,18.842269261678,23.1586449940999,16.4881025950114,689.800075054169,248.725967407227,7.22082185745239,83.0173290366119,566.654335021973,48.2599492073059,116.443594694138,106.87967300415
"SAVA",10,19,18.0258350372315,158.177547551763,19.3897037506104,19.0131371815999,22.9732507069906,16.6335798899333,896.787014961244,209.464126586914,8.81684398651123,68.8113666396672,431.964267730713,62.5680265426636,136.092280864716,118.761207580567
"SAVA",10.5,18,18.9631519317627,156.461693568134,19.1981856028239,19.1533298492432,22.8617394765218,17.0972741444906,717.610918402671,171.289726257325,10.4564409255981,70.256051060278,411.832895278931,57.7874507904053,73.8762418031693,106.53093624115
"SAVA",11,18,18.1945794423421,245.944262930053,19.4323266347249,19.1432183583577,22.461145401001,16.7154178619385,688.826552152634,165.301834106445,8.70440196990967,66.9543328842354,407.01293373108,52.3976273536682,81.1549215316772,146.522706985474
"SAVA",11.5,19,19.8414096832276,192.780685462032,19.7618045806885,17.3602949778239,21.6309655507406,16.880823135376,660.897524356842,149.298522949219,5.43451976776123,61.4572672256482,399.731719970703,21.348840713501,145.082487106323,113.164012908936
"SAVA",12,14,19.6250476837158,290.360251126855,19.9527428944906,19.3943525950115,21.2288506825765,17.5201816558838,648.201630996322,119.442123413086,5.13506841659546,80.3155694485555,355.603103637696,20.9771146774292,90.1874932497741,78.31600522995
"SAVA",12.5,16,19.7729841868083,298.217400662541,19.6052188873291,19.5805912017823,21.1915429433187,17.4141076405844,654.371846958144,118.512920379639,7.30785489082336,78.8163900316795,345.777473449708,25.1260197162628,114.954451560974,91.7668581008912
"SAVA",13,14,18.5392678578695,232.655484589794,18.087610244751,19.3790836334229,21.1777489980062,16.0819034576416,751.638431787491,162.312942504883,9.93767261505127,65.8079195965763,422.714855194092,48.0203342437745,74.7828693389893,195.727186203002
"SAVA",13.5,12,17.601396560669,275.476574117392,18.501438776652,17.6590620676676,20.3016249338786,16.2382958730062,956.89549636841,174.224060058593,17.5992865562439,70.0482964004421,448.782287597656,69.467458486557,345.112106323242,181.79914855957
"SAVA",14,10,18.3869876861573,266.186425763691,17.7738386789958,19.5061384836833,20.8533166249593,14.7601769765218,806.126841306687,166.123962402344,9.56864929199219,67.2179547862509,449.969635009766,52.1427602767944,185.340176105499,136.87938117981
"SAVA",14.5,8,15.4423440297445,250.149706542437,16.7915490468344,18.4359582265219,19.3427270253499,12.6414686838786,721.291867494583,142.193420410156,10.4201936721802,67.2079845068724,412.580841064452,62.9911432266235,62.9911432266235,207.431434631347
"SAVA",15,9,18.5812931060791,133.27744643539,19.0973962148031,18.4542382558187,19.6194807688395,17.0669701894125,894.664179801941,159.927505493164,9.83775424957275,54.6256485221412,461.251510620117,57.8290891647339,173.907883644104,186.013534545898
"SAVA",15.5,7,16.337605158488,122.807232738567,16.8877607981364,18.163802464803,19.3229211171468,14.7058963775635,723.945536136627,128.399673461914,12.2303485870361,49.3319929732986,373.971084594726,71.6785526275634,71.6785526275634,180.714286804199
"SAVA",16,6,14.826140721639,232.342001013118,15.9670963287354,18.5569807688395,18.8402398427327,12.2533054351807,747.055574059487,126.880809783935,10.1160645484924,71.474824512312,352.726322174072,49.9832653999328,106.610411167145,167.158747673035
"SAVA",16.5,8,15.7551136016846,108.413373701194,16.3004601796468,17.6963138580322,18.4349613189698,14.243392308553,1044.40878653526,151.934478759766,18.5734515190125,54.0564341108575,413.499519348145,78.6356816291809,274.148900985718,176.559131622315
"SAVA",17,7,15.6181735992432,117.144132441783,16.1421960194906,18.1558678944906,19.3746178944906,14.2359663645426,777.395550012588,134.363708496094,13.9644622802734,52.6973881102016,396.922988891602,63.6626663208008,183.993534088135,192.151859283447
"SAVA",17.5,7,15.5419940948486,293.891897478526,16.0476525624593,16.6031030019124,19.6712690989176,11.6146081288655,1118.09726905823,151.160339355469,23.8501167297363,63.4919432034048,408.961791992187,86.0025138854981,336.252960205078,190.973213195801
"SAVA",18,6,14.0949827829997,215.932048362033,14.9339440663655,17.3576704661052,18.5067996978759,11.9198093414306,970.873750090599,147.566390991211,12.870411157608,65.4042549685179,373.080593109131,66.5390164852142,234.904213428497,226.114574432374
"SAVA",18.5,5,12.5859572092692,279.410036155769,14.2285200754801,16.0475304921468,16.4253482818603,9.60148557027181,751.608013629913,139.440200805664,12.4085855484009,59.6765030210667,401.487838745118,61.9501123428344,168.969909667969,196.003646850586
"SAVA",19,4,11.5426781376203,328.581704516469,11.764139175415,15.4073683420817,16.3262983957926,7.24800022443136,1099.19483816624,168.885536193847,18.2606725692749,62.5653850966763,442.79454421997,66.4012012481689,238.116080284119,248.124172210694
"SAVA",19.5,4,11.3345533212026,320.583030885612,11.790496190389,15.2617791493733,16.2169437408447,7.12089451154073,1116.15263462067,163.935539245605,21.1595277786255,58.8202567590892,433.39733505249,77.0810880661011,230.144043922424,235.730884552002
"SAVA",20,5,12.2230319976807,269.923085500888,13.8355757395426,15.0792382558187,16.2906640370687,9.25868161519369,1486.08939170837,209.067642211914,27.6896686553955,45.5852302415159,508.273254394531,110.155248641968,378.111206054688,202.410484313965
"SAVA",20.5,4,11.4257881840071,305.840541984116,11.8240197499593,15.2240289052327,16.1060835520426,7.41201694806417,1100.23771715164,167.868469238282,19.2823271751403,57.7563562865641,438.862003326416,81.149202823639,238.335731983185,274.909313201904
"SAVA",21,6,13.6793715159098,297.0900021376,14.4870853424072,15.1211999257405,16.2892093658447,9.78853289286296,1326.4054107666,202.601867675781,29.1696472167969,54.0352207857163,517.788818359376,98.7134742736818,384.183876037597,284.16837310791
"STEP",0,129,5.75404022137323,992.5141976196,9.54832379023233,7.81848561763763,17.7924238840739,-7.24604876836141,536.09393119812,99.2564544677734,6.79376459121704,75.7270833685528,275.505081176758,27.0520477294922,126.219434738159,103.211116790771
"STEP",0.5,153,5.18983620405198,997.430564874616,9.94046465555829,9.75905783971151,17.5801436106364,-7.32385842005412,561.463894844055,103.376693725586,7.64435338973999,76.5837494786151,276.748710632324,24.6877655982971,136.461822509766,100.025371551514
"STEP",1,155,5.03771631916365,989.391870606924,10.9892722765605,3.10803620020549,17.1909936269125,-8.05513079961141,579.058942250907,118.725196838379,8.3702974319458,77.9541371511762,301.947883605957,25.702507019043,167.861015319824,88.4642066955566
"STEP",1.5,143,5.15885071953138,982.205222947003,11.3304486274719,3.10730377833049,17.3574873606364,-7.86451800664266,647.034832000732,120.154479980469,7.53029012680054,74.3049544904999,335.670227050781,29.195128440857,180.549213409424,97.3606338500977
"STEP",2,149,4.73111381133397,981.921363063837,10.8908734321594,-3.71306975682576,16.8894290924072,-8.31918923060099,600.767618179322,124.428955078125,8.54966449737549,76.9469915363448,308.062911987304,30.839693069458,167.186325073242,73.6887397766113
"STEP",2.5,149,4.48810240626336,995.701825256984,11.156874815623,-4.5307780901591,16.9795373280843,-8.21892881393432,673.058841705322,136.822036743164,8.8283805847168,76.4607529241492,352.908988952636,30.2894678115845,295.53451538086,71.6862525939941
"STEP",3,149,4.11832348505656,999.747064760479,11.2014711697896,-6.51004648208618,16.9031111399333,-8.67085345586141,705.698235034942,142.465927124023,9.22951984405518,74.2921594716646,370.223754882813,33.1524019241334,294.267791748047,68.6798000335694
"STEP",3.5,151,4.52785155177117,1010.08208926363,12.6304465929667,-6.8792888323466,17.2534834543864,-8.56054258346558,721.118100166321,143.489242553711,8.45865631103516,74.9409804157823,374.061676025392,31.2263145446778,297.453674316406,68.803165435791
"STEP",4,146,4.12061230341593,1026.11405460158,11.4310956001282,-5.20234791437785,17.3020979563395,-9.26098203659056,661.052849769593,140.704444885254,8.70562648773194,74.7259849702937,325.093528747558,30.9220676422119,285.832954406739,72.074125289917
"STEP",4.5,138,3.80374316374462,1019.04173112212,11.3314557075501,-7.82199684778849,17.3139896392822,-8.79685036341348,753.303904056549,147.484588623047,9.8831844329834,75.217123507844,404.309020996094,33.0361671447754,336.283391952515,71.0737380981445
"STEP",5,141,3.71986309687297,1043.60335015972,11.3509055773417,-7.43008025487264,17.2964420318604,-9.18375221888223,746.293730735779,154.516479492188,9.6218900680542,75.637312383594,401.448921203614,32.5806331634521,333.240470886231,70.1951427459717
"STEP",5.5,134,3.02261773745219,1053.2024904017,11.5062705675761,-7.73597796758016,17.4253177642822,-9.33949359258018,749.984198699123,151.290824890136,9.51525306701661,73.8698823438805,412.292182922363,31.6256256103516,319.209262847901,66.7804946899414
"STEP",6,131,4.16474836071333,1057.65250200943,13.0122521718343,-7.64863665898641,17.5828698476156,-9.64017311731973,776.497266292573,156.271713256836,9.01569843292236,76.5052847648218,419.644424438476,31.5197076797486,351.823333740234,68.5687313079834
"STEP",6.5,125,2.74118721485138,1067.58174959956,12.3092695871989,-8.04162168502807,17.833470026652,-9.73146120707192,826.545306762869,156.461776733398,9.80355644226074,71.0857944506127,445.859069824218,33.3078031539918,373.285888671875,70.2381591796876
"STEP",7,126,4.11404848098756,1072.20337050296,12.2340030670166,-8.29847796758016,18.1441593170166,-9.88767067591349,855.431933641433,163.13444519043,9.3906717300415,71.066337707571,448.567626953125,33.4893856048583,380.479591369629,70.9711799621581
"STEP",7.5,118,3.97325561443964,1066.74532723186,11.8832643826803,-8.15124082565308,18.4151554107666,-9.99230511983234,874.293741226196,162.199371337891,9.64511346817016,72.2073118458484,459.105575561524,34.0048608779907,383.490406036378,74.2057495117188
"STEP",8,121,4.21294569969178,1085.1373305998,13.1240787506103,-8.94534889856974,18.450901667277,-9.90107806523638,917.447367846908,159.929275512695,8.29448986053467,70.8748775768665,450.999801635742,28.9614353179931,396.779762268066,66.2881450653077
"STEP",8.5,114,3.96347475051881,1159.35559299058,13.5916334788004,-8.85281960169474,19.1284936269125,-10.2297115325928,835.581638574601,147.066452026367,9.31133079528809,71.3196842669392,410.137634277343,31.0383906364441,355.034339904785,69.6469726562501
"STEP",9,122,4.09638388951619,1178.60097403065,13.0444482167562,-8.91013662020365,19.1384627024333,-10.2516741752625,818.69162607193,151.812652587891,8.7285361289978,72.8887119997516,399.471763610841,28.8555097579956,337.103595733643,70.1558198928834
"STEP",9.5,110,3.65682395299276,1158.89569796634,14.0492394765218,-9.54249644279481,19.0284570058187,-10.8133296966553,803.595843315124,151.263107299805,8.34707736968994,73.2854933984314,435.707260131836,27.439172744751,369.824333190918,56.4907341003418
"STEP",10,104,3.21886873245239,1194.26030594384,12.2875207265218,-10.2206172943115,18.8786055246989,-11.0962378184001,812.342458248138,157.567565917969,8.57885074615479,74.2449778740537,442.126159667969,29.2161755561829,407.976821899414,63.8734912872314
"STEP",10.5,99,2.66570712129275,1186.46625960769,14.3548933664958,-10.3594317436218,18.6068464914958,-11.2559159596761,810.51597070694,160.995468139648,8.47826099395752,73.1842985800962,446.595657348633,29.4384307861328,415.065971374512,79.541862487793
"STEP",11,98,2.56518474097054,1212.06325815023,13.5844872792562,-10.035233259201,18.8589013417562,-10.8384153048197,812.984243392945,149.577110290527,8.224609375,73.8025691299513,411.641441345215,27.2044153213501,384.885581970215,81.7674789428711
"STEP",11.5,91,1.20762047171594,1200.99485457672,13.2034651438395,-12.3324133555094,17.4456526438395,-12.3324133555094,804.015781402587,133.782974243164,9.13204765319824,76.5256496652431,393.722076416015,30.8399276733399,327.964683532714,77.0060768127441
"STEP",12,83,0.185838550329216,1206.34969525107,11.9840842882792,-13.5392106374104,16.4829552968343,-15.1443843841552,807.233493804933,145.120498657227,7.31124591827393,77.6020493709486,395.966957092286,27.3521852493287,333.204330444337,47.4348545074464
"STEP",12.5,71,1.12259341279667,1216.35977597976,11.0350589752197,-11.6811275482177,16.9549808502197,-12.3406327565511,786.535358428955,135.465866088867,9.02166175842285,71.1455378751845,373.999977111816,35.9220702648163,272.967880249024,87.9560604095459
"STEP",13,74,4.03088550517957,1219.10150803523,12.7212416330973,-10.5919959545135,18.9050947825114,-11.308385848999,692.987472057343,131.137756347656,7.02390646934509,79.3707129344971,354.617797851563,25.1765494346619,330.431259155273,83.1289319992065
"STEP",13.5,58,3.83267896374067,1215.32136897705,13.0285078684489,-5.33467205365499,18.7532189687093,-11.4654801686605,788.176193237305,130.667465209961,6.74941062927246,74.5242473148335,381.282417297363,27.3844385147095,361.876937866211,77.0816383361816
"STEP",14,51,4.05113126585881,1198.50605590971,10.0287925402323,-2.30037034365038,18.8752791086833,-11.3778438568115,744.459365844727,127.870948791504,6.31450748443604,75.2174215289757,365.703132629395,27.3177785873413,348.88818359375,79.1067104339599
"STEP",14.5,45,3.2212338646253,1199.05704759276,9.59351015090943,-2.79111334681511,17.5126387278239,-12.0150712331136,698.579900503158,127.128128051758,5.82344532012939,78.111980713665,346.211097717285,23.3111753463745,321.773071289063,72.4847660064697
"STEP",15,33,4.12588931123416,1170.77288607901,12.4183087348938,3.31856695810953,17.8038476308187,-11.6824906667073,734.637141704559,130.408401489258,6.28808689117432,69.2340731396054,378.395080566406,29.247652053833,343.93595123291,85.7947883605957
"STEP",15.5,33,3.77266356348992,1039.40872955533,10.6464888254801,-3.245703180631,17.1528975168864,-8.64674456914266,666.856513500214,134.100372314453,8.41556072235107,77.7513064659172,360.624031066895,31.7098922729492,302.111110687256,60.3647727966309
"STEP",16,35,2.56027139226595,1044.21558670319,10.4811342557271,-12.7474422454834,15.6448713938395,-12.7474422454834,910.122436523437,147.95622253418,9.15191268920898,78.8617351308679,404.995666503906,33.784255027771,380.234634399413,73.4473915100097
"STEP",16.5,30,1.68382434919477,1022.67558107986,9.91038441658021,-13.845230738322,14.788070042928,-13.4283199310303,834.51307296753,134.457626342773,11.2712678909302,70.0964586477243,363.648330688477,42.1537990570069,333.542881011964,79.6898078918458
"STEP",17,24,1.96501585841179,972.599801306563,9.90911293029786,-9.50726898511252,14.5966027577718,-11.5482845306397,862.812553882599,148.994293212891,9.29509639739991,73.6842857201966,387.326622009278,37.3810243606568,363.173183441162,74.0187721252442
"STEP",17.5,23,2.02636890610059,982.206468507384,8.68241806825001,-9.87106895446779,14.8550561269124,-13.3437252044678,814.66606426239,135.557067871094,8.95084285736084,71.6932949272017,366.6298828125,35.9519338607788,345.248092651367,82.0771083831787
"STEP",18,22,3.21444870407382,961.933012008954,9.34627715746561,2.20808817446232,14.3889204661051,-10.198542992274,694.067136764527,150.574882507324,7.52247428894043,70.9946756583312,378.569488525391,33.0887665748596,292.66423034668,93.9933013916016
"STEP",18.5,21,1.17108072588841,975.691063294031,9.25375811258952,-14.0861568450928,14.1582075754801,-13.5483964284261,651.114695072174,138.558044433594,7.64537191390991,77.2816950538773,356.812911987305,23.666974067688,349.42407989502,49.3748617172242
"STEP",19,21,0.696893511340026,932.610390766147,9.1305586496989,-10.325475692749,11.0803165435791,-13.3150590260823,1008.69765472412,147.720565795898,11.5973634719849,70.2735257053398,359.77596282959,38.3885879516601,356.818962097168,81.3439750671387
"STEP",19.5,18,-0.461996879428628,907.646449049866,8.42937644322713,-11.8315995534261,10.6546370188395,-13.4237219492595,975.708341598511,147.011611938477,11.3837213516235,70.7728680400491,373.638881683349,46.7172164916992,361.560466766358,57.3416624069213
"STEP",20,19,-1.45161011815071,890.622813694529,7.53284104665121,-11.1955013275147,9.80627886454263,-13.9285742441813,1134.96546173096,157.719085693359,25.2023963928223,67.3010565518522,439.681381225586,88.4210014343262,410.901878356934,99.9982452392578
"STEP",20.5,17,-1.40990531444549,875.685478577715,6.19898875554403,-10.7509924570719,9.97704505920411,-12.6357580820719,721.563490867615,130.440475463867,12.5545482635498,69.752374992898,372.240005493164,45.9383888244629,363.036895751953,51.4491176605225
"STEP",21,15,-1.41226279735565,903.816345751001,8.24827496210735,-7.66071144739787,9.71572303771974,-13.7004248301188,1031.32430648804,133.444778442383,23.9076080322266,67.4812377033762,377.252868652343,77.6886291503906,356.704849243164,90.8194465637207
"DESE",0,19,2.67266004284222,1123.27423143196,-1.55128586292267,14.8622277577718,16.4877363840739,-12.2095902760824,157.63297522068,27.9131851196289,0.872354984283447,77.8207292369108,71.80304145813,4.58637869358063,14.5667108297348,46.5194587707519
"DESE",0.5,20,2.30018790066243,1145.25840281883,-1.94861443837484,14.7246341705322,16.1231123606364,-12.687790552775,166.388853013516,29.3516683578491,1.05537235736847,76.4000397313659,78.0972185134887,6.30229872465133,14.7146062850952,49.1559963226318
"DESE",1,21,2.46577629446985,1127.6169983495,-2.21082146962484,14.691125869751,16.2600040435791,-12.5160681406657,155.241250276565,25.0275554656982,0.817674338817596,76.9672912322139,67.4469451904297,4.29803919792174,13.8044648766518,45.3133907318115
"DESE",1.5,20,2.558590422074,1122.18465500567,0.0541219313939399,14.7292931874593,16.5990238189697,-12.3475907643636,177.029352962971,31.9876070022583,1.14396065473556,77.5898695161297,84.4506931304932,5.94374656677246,14.0911349654197,49.1955013275147
"DESE",2,20,2.29345116019249,1139.2408702346,1.23491815725963,14.8810164133708,16.5554447174072,-12.8361161549886,170.975767552853,30.244836807251,1.0544790327549,78.4097783004202,80.9399070739746,6.34579384326935,14.8042080998421,43.4989323616027
"DESE",2.5,23,2.50942406058312,1141.07044144687,1.57890212535858,15.0978234608968,16.5765425364177,-12.6766109466553,188.57920563221,35.1965522766113,1.13536655902863,77.94217452699,91.4206466674804,8.41416561603546,17.6442918777466,49.4453029632568
"DESE",3,21,2.47623365124067,1160.4874293488,0.951887965202333,15.3741601308187,17.1986840565999,-12.910436630249,188.427495002747,32.8388214111328,1.12129616737366,80.2666997077387,86.1280994415284,7.76847016811371,13.6214860677719,51.827922821045
"DESE",3.5,23,2.79087241490683,1168.9097735212,1.18838902314504,15.8732751210531,17.3751773834229,-12.1412715911865,180.772454500198,32.5273742675781,1.04145264625549,77.8112597498107,85.7217712402343,6.95289468765258,16.2322597503662,41.8877277374268
"DESE",4,23,2.46419955293338,1170.74741827531,1.25384922822317,15.7622928619385,17.5515384674072,-13.3944454193115,187.575550198555,32.9826698303223,1.04689133167267,74.223443815863,86.609567642212,7.62361538410187,16.113129734993,47.7430934906007
"DESE",4.5,22,2.69396131237349,1194.16838869599,-0.671118160088855,16.0814965566,18.2840417226156,-12.6666418711345,181.072237581015,33.3801231384277,0.724221527576447,72.0174344680902,84.61967086792,5.93388584256173,15.1282634139061,46.1797423362732
"DESE",5,21,2.66712874174119,1222.33759532673,1.39796356360118,16.498987197876,19.1675357818604,-13.8067989349365,172.575666904449,33.8451461791992,0.630122542381287,79.0926701957629,84.4533824920654,4.61586236953736,15.8243455886841,38.1773424148559
"DESE",5.5,21,2.84341860810915,1172.47083326561,4.8845256169637,16.6172733306885,19.3354740142822,-12.4677486419678,160.418876409531,25.3927555084229,0.760341286659241,73.5325830120656,67.3660240173341,3.93291220068932,17.8718013763427,36.3867826461793
"DESE",6,20,2.77550681928794,1218.09454793718,1.59598195552826,16.9069766998291,19.6284427642822,-12.7453161875407,159.309567987919,26.0647420883179,0.537890613079071,82.4945807679867,69.3334140777588,3.42282671481371,10.2719683647156,33.5866928100586
"DESE",6.5,16,2.56931226948898,1238.71452090445,2.60777189334233,16.999485651652,18.8933658599854,-13.7708492279053,175.363873690367,33.7482814788819,0.742849260568619,72.3323950968754,83.2479667663575,4.59239603579045,14.6547590196133,35.6980237960816
"DESE",7,17,2.64985578258833,1229.00605150969,3.50124518076578,15.9838199615479,19.0976098378499,-13.3902746836344,172.139763832092,33.9644927978516,1.09311664104462,81.2157363821129,81.2680969238281,6.15793836116791,15.5982080698013,40.0627689361572
"DESE",7.5,17,1.25971406201522,1243.10832919062,3.37934780120849,13.0780073801677,18.9102725982666,-15.3184769948323,245.896783828735,59.0731239318848,1.40336441993713,83.7554792563132,140.638252258301,6.96735477447509,17.4613013267517,39.5137996673583
"DESE",8,16,2.75705387691657,1265.73691821136,3.43652760982514,12.0346622467041,19.5332584381104,-13.8434607187907,182.285370349884,43.7077388763428,0.954011857509613,87.0369785380867,104.303755760193,6.15714067220688,19.4138861894607,33.2589378356933
"DESE",8.5,17,3.01506980260214,1282.38859304026,5.12677419185638,12.8788903554281,20.3195133209229,-13.1470292409261,165.237656354904,34.3931312561035,0.293877899646759,86.7227576814305,77.8943538665771,3.43986368179322,16.2509906291962,27.8146715164185
"DESE",9,14,2.9739067008098,1322.93620753912,4.86187666654587,14.7853234608968,20.8646996816,-13.5120906829834,181.829160630703,44.2005290985107,0.977377891540529,89.0747105992294,102.642725944519,4.94548356533051,14.3128347173333,25.3743233680725
"DESE",9.5,15,2.45239691746731,1306.53989051783,6.95056585470835,16.2732283274333,20.420384089152,-14.5105953216553,175.783465743065,35.7199096679688,1.07881259918213,88.5667795253134,84.195032119751,5.75740361213684,11.8085890784932,29.7531766891479
"DESE",10,12,2.3839078048865,1279.13631399686,12.262058754762,10.3167920907338,20.3691654205323,-13.7098445892334,159.087444216013,31.3793392181396,0.594167321920395,82.009868626499,74.6060094833374,3.44820109009743,13.546967536211,23.362129688263
"DESE",10.5,14,0.033789861947303,1349.75414453151,0.290897801518442,9.19248882929484,17.6009871164958,-16.8193925221761,226.654304265976,63.0453414916992,2.2263081073761,88.3478505128461,137.686685562134,8.94721066951752,66.95894241333,41.2079396247863
"DESE",11,10,2.0313306140403,1331.94926043164,3.35366725921632,12.8831576506297,19.2781721750895,-14.489782333374,205.19857531786,48.5820751190186,0.903440713882444,82.9833167413572,113.544982910156,5.42847019433975,13.8859626054764,38.3223237991333
"DESE",11.5,9,-1.64996539553006,1355.24519980609,-2.64338779449462,13.0691164334615,16.7314599355062,-17.6989498138427,217.706645965576,58.6646957397461,1.96251201629639,79.0597305221453,129.696563720703,8.07835769653321,10.7688221931458,40.5420379638672
"DESE",12,11,-3.4425794283549,1383.56130154917,-3.25840854644776,11.7902468045552,15.151575088501,-20.5962073008219,215.030162334442,61.4250183105469,2.10941553115845,77.2543182294832,129.020889282227,8.86822605133057,11.2376589775086,34.1727275848388
"DESE",12.5,6,-4.09778547286986,1448.81325441557,-5.00103346506754,11.7438193957011,15.544173558553,-22.0382289886475,176.542051196098,48.2663345336914,3.5405570268631,69.6954886968916,98.8765382766723,13.8018506765366,15.6098018884658,34.6314043998718
"DESE",13,9,-0.71211698837578,1351.16240349643,-1.60559682051341,13.2604311307271,18.1814619700114,-17.4975134531657,153.447568655014,29.9413967132568,1.95218336582184,74.865998342048,73.4515027999878,7.93250215053559,9.19697391986847,40.813437461853
"DESE",13.5,6,-0.682619206607328,1354.69014737924,-8.56285171707471,13.4828432401022,18.0875288645427,-17.2636470794678,141.091682970524,27.7480239868164,1.31171271204948,86.3913576517681,69.227053642273,5.24030369520188,6.87100923061371,42.5391120910645
"DESE",14,8,-0.907200606850281,1337.5231095013,1.72463381290435,13.0419659614563,17.5041853586833,-17.6356461842854,147.992938876152,27.2057285308838,1.47145527601242,76.6536310686149,68.1226034164429,6.30835002660752,9.49671930074692,41.1597747802735
"DESE",14.5,6,-2.12935208280881,1319.35801610621,-3.65171909332276,11.2382448514303,15.6767012278239,-18.3764095306397,141.626194775104,28.1865510940552,1.98742634057999,76.7320973120852,66.9541687965392,8.69458550214769,10.8679668307304,40.5405173301696
"DESE",15,6,-1.15763868018984,1293.52848005216,0.699477231498654,12.0795229276021,15.6212304433187,-17.0526027679444,135.395913183689,26.2878694534302,1.80296117067337,71.101712571064,64.9874138832092,7.98490625619888,13.0631073117256,39.6026239395142
"DESE",15.5,6,-3.09191845357418,1250.30159833996,-0.904058833916977,2.10541188716889,13.6317386627197,-18.8355363210042,177.93039560318,46.0167465209961,2.87149548530579,83.2962842130271,102.460153102875,14.8549761772156,20.300220489502,38.1331157684326
"DESE",16,2,0.678273359934495,1187.80886492065,-5.31240427494049,9.7575879295667,15.7506655057271,-14.0068825682004,231.576546265747,43.5640029907226,1.57203435898075,79.1534754264173,110.818084716797,12.9743740567962,49.599590835164,57.1787929534913
"DESE",16.5,4,-3.03866719206174,1150.72361400418,-0.930171708265938,5.62800512711206,12.2555179595947,-18.0067602793375,166.809902250767,38.9182071685791,2.15797334909439,88.6092817478755,89.1402463912964,13.252756178379,18.7016553878784,36.8743319511413
"DESE",17,1,9.48959268132846,1070.16478605609,-1.31270964940389,19.4570763905843,22.4650923411051,-3.88682667414347,131.938872730368,31.200267791748,5.05847664103443e-12,90.0720801552479,72.6784839630127,0.00999667682623281,0.0476775225338877,59.7939014434815
"DESE",17.5,3,-2.23014274487893,1107.65470798677,-1.05964753031731,9.80723492304485,12.7424259185791,-17.6686051686605,135.710775375366,25.8992767333984,3.12204098701477,82.4177884590543,62.9219169616699,12.6617312431336,15.9798333644867,34.2147493362426
"DESE",18,3,-4.06419704357782,1070.17525581584,2.14705804983775,7.19714788595835,10.3091678619385,-18.0123449961344,174.031967282295,43.0061073303223,1.73614776134491,87.9379859298685,102.184717178345,11.554593205452,14.078379869461,43.8261337280273
"DESE",18.5,4,-3.34454297274351,1099.90742902657,-4.92243034144243,5.02865514655907,11.1806685129801,-17.9246883392334,153.739342868328,38.0082216262818,2.0337238907814,82.8655895821006,86.1283168792726,12.028789460659,15.9069689512252,37.1396961212158
"DESE",19,2,-0.19063968459765,1040.28428150782,0.48155611753464,5.42723011970515,12.3664491176605,-13.3349185784657,249.88983219024,54.2016172409057,2.34567975998182,84.0083803702254,128.376668930054,11.893043630759,83.8551770383518,47.3606238365173
"DESE",19.5,3,-2.52010296781858,1043.2502072635,-1.03157154719035,3.05590216318766,11.0999495188395,-17.1382503509521,140.82704102993,26.9700202941895,1.81686675548553,79.0678111213877,64.5450096130372,14.7515205144882,21.1849884986878,36.7510299682618
"DESE",20,2,-0.281932378808655,1004.8460557076,2.56877543528875,5.4671369592349,11.8404583136241,-13.0444598793984,233.234870038929,44.9525346755981,2.00144124031328,78.9940727909516,114.95446062088,11.8130518868592,76.6933562234068,41.6120338439942
"DESE",20.5,1,-2.45808235059181,1100.78649713012,-0.89030548930168,3.07055060068766,10.7804304758708,-16.8746903737386,134.504928588867,25.7254219055176,2.61412286758423,56.7875124793195,61.0503740310669,14.4134616851807,19.5102090835571,31.6539821624756
"DESE",21,1,-4.53807790080706,1016.74131755129,-3.61475213368734,6.18317067623139,8.3993164698283,-17.5025183359782,180.055099129677,46.9911918640137,1.37567150592804,94.5952877161128,109.11296081543,9.90120995044708,12.3044519424438,41.5948429107665
"TUND",0,111,-3.46112913886706,925.28511158584,6.1036213239034,-9.40685590108235,7.85246181488037,-16.4009965260824,583.167310714722,81.4202346801758,20.1590557098389,40.4751011757835,228.154113769531,69.0789852142334,179.125457763672,81.1681709289551
"TUND",0.5,129,-3.7706129848957,890.638128964107,5.8972004254659,-10.4540665944417,7.64654954274496,-15.8883113861084,646.004024505615,90.4093399047852,17.96262550354,40.2635903682803,238.677993774414,61.1010322570801,191.014049530029,77.688570022583
"TUND",1,122,-3.84753762682278,887.561280748473,6.19451292355856,-11.1844057242076,7.43285528818767,-15.8858598073323,633.398866653443,93.5620346069336,19.180757522583,41.7328675211704,242.878086090088,64.5149717330932,211.195772171021,76.6906671524048
"TUND",1.5,119,-3.82698912421863,896.771167882074,6.07949209213257,-11.4447792371114,7.55605475107829,-15.938736597697,597.06031036377,86.4363784790039,18.4979476928711,41.3644397162201,235.094383239746,62.4585609436035,194.347347259522,75.2307529449463
