"Longitude","Latitude","Timeslice","BIO1","BIO4","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
120,61.231575012207,-0.2,-2.45903093616167,1410.93305939835,16.7378177642822,-19.5202592213949,16.7378177642822,-19.5202592213949,766.476385116576,129.373168945312,27.628059387207,53.7852562826097,342.18423461914,84.5368537902832,342.18423461914,84.5368537902832
123.75,61.231575012207,-0.2,-2.91117938359578,1443.5353987224,16.6017500559489,-20.4252071380615,16.6017500559489,-20.4252071380615,744.726158142089,128.531555175781,24.5018749237061,57.7958695170206,339.917610168456,76.1231250762939,339.917610168456,76.1231250762939
127.5,61.231575012207,-0.2,-3.58647235234578,1461.97396475164,13.112451394399,-21.3412227630615,16.0008385976156,-21.3412227630615,694.481779098511,122.145942687988,20.0802173614502,63.0380981558727,327.700668334961,63.096773147583,325.28131866455,63.096773147583
131.25,61.231575012207,-0.2,-4.30310645699501,1439.41741139496,12.231592019399,-21.6393998463949,14.8237552642822,-21.6393998463949,665.679040908813,117.759140014648,16.1877822875977,67.4069350019407,324.52896118164,51.6762313842773,316.877334594726,51.6762313842773
135,61.231575012207,-0.2,-4.83842546741167,1384.87406991273,11.3006024360657,-21.2982540130615,13.4337813059489,-21.2982540130615,682.938566207886,125.583221435547,14.4255752563477,73.9995472776717,344.930038452148,47.3024826049805,344.348564147949,47.3024826049805
138.75,61.231575012207,-0.2,-4.85632911526287,1304.7626561485,12.2970625559489,-20.1472123463949,12.2970625559489,-20.1472123463949,723.89414024353,132.826736450195,14.0772972106934,74.6817791943648,368.379837036132,54.1792049407958,368.379837036132,54.1792049407958
142.5,61.231575012207,-0.2,-4.43217546741167,1222.24350811472,10.4216961860657,-18.3369096120199,11.5828698476156,-18.6231238047282,803.97855758667,143.441925048828,18.9160308837891,70.1711196012291,398.118835449218,68.3089561462403,392.673774719238,70.9826545715332
146.25,61.231575012207,-0.2,-3.67745541532834,1168.40995596747,10.6541180610657,-16.8857377370199,11.6082604726156,-17.2930456797282,849.546312332154,148.563842773438,24.6392078399658,64.1447003463633,410.132019042969,85.9856357574462,388.025138854981,88.7051067352294
150,61.231575012207,-0.2,-2.83549577246109,1144.09556324979,11.210107644399,-16.2103633880615,12.2137292226156,-16.2103633880615,868.261749267579,145.201538085938,32.8661918640137,55.7359043104752,399.967247009278,108.760730743408,355.121086120606,108.760730743408
157.5,61.231575012207,-0.2,-1.7630673845609,1152.16782929858,12.3162274360657,-15.1576290130615,13.6961510976156,-15.1576290130615,846.621192932128,128.219787597656,40.8263511657715,43.1816746628636,349.750465393066,133.735111236572,289.251667022705,133.735111236572
161.25,61.231575012207,-0.2,-1.44731217622756,1138.98617969035,12.5200034777324,-14.5371863047282,13.9233646392822,-14.5371863047282,874.825695037841,124.122749328613,44.4282836914062,38.0837196461747,340.903930664062,145.585113525391,278.237586975097,145.585113525391
165,61.231575012207,-0.2,-1.06596451997756,1094.66386482582,12.5024253527324,-13.4707800547282,13.7638594309489,-13.4707800547282,947.090114593506,125.621406555176,50.0315628051758,33.3045375291986,353.589935302735,162.413436889648,299.547836303711,162.413436889648
168.75,61.231575012207,-0.2,-0.446010135114189,1028.94280615431,12.442529519399,-11.9030717213949,13.5242760976156,-11.9030717213949,1073.83253097534,134.985916137695,56.3389587402344,31.540309819798,393.103370666504,180.392539978027,351.433555603028,180.392539978027
172.5,61.231575012207,-0.2,0.374790608882909,927.161735913649,7.33742686112723,-9.78002484639485,12.9370365142822,-9.78002484639485,1114.33490753174,133.161285400391,68.3292617797852,22.1608256704038,368.374061584473,218.043769836426,316.919486999511,218.043769836426
-161.25,61.231575012207,-0.2,3.80236214150985,719.625797804671,9.05487489700318,-2.56143804391225,12.8725833892822,-4.59258635838826,1364.95586395264,161.781173706055,82.9106140136719,23.7416114819122,454.850128173828,259.909965515137,356.78734588623,281.946525573731
-157.5,61.231575012207,-0.2,3.31733610232671,804.580244700597,8.73911968866985,-3.33292241891225,13.7117760976156,-6.40111907323201,1631.39175415039,191.696975708008,100.085792541504,23.2686706216599,535.756469726563,312.332962036133,421.710189819336,370.20997619629
-153.75,61.231575012207,-0.2,2.97846890489261,862.016545243482,8.63234885533652,0.973880966504416,14.3172448476156,-7.29630136489868,1875.30543518066,220.401184082031,112.174179077148,23.5985323551811,614.879089355469,353.668502807617,481.732543945312,434.785202026368
-150,61.231575012207,-0.2,2.84158739199241,866.091474047263,3.11328538258871,6.5676514605681,14.3888594309489,-7.34578053156535,1953.86071014404,222.913543701172,113.484077453613,23.1344981394242,626.19937133789,355.834648132324,471.415451049805,482.23713684082
-146.25,61.231575012207,-0.2,2.63048713157575,834.529414132149,3.06706142425537,5.8821045855681,13.8328698476156,-7.07104094823201,2061.53799438477,229.975555419922,114.394309997559,23.2836249029629,665.574172973633,368.446197509766,494.954193115234,514.979309082031
-142.5,61.231575012207,-0.2,2.15245979030927,814.094736628032,2.76172288258871,-0.495520075162251,13.0880781809489,-7.30150969823201,2074.10221862793,230.651016235352,111.525985717773,23.9798561792931,676.088562011719,363.646286010742,513.44415283203,507.92788696289
-138.75,61.231575012207,-0.2,1.33833223581314,828.794817144883,2.00781651337942,-1.28979090849558,12.4318281809489,-8.38223838806152,1914.47610473633,215.063339233398,95.7985153198242,24.5661664827902,625.658737182617,326.071578979492,497.389190673828,452.667068481446
-135,61.231575012207,-0.2,0.72586477796237,862.600294425021,1.15755609671275,-1.71296803156535,12.2781823476156,-9.40697797139485,1602.44522094726,179.38948059082,75.2568359375,24.9040615348903,518.190444946289,271.315803527832,438.957183837891,361.129737854003
-131.25,61.231575012207,-0.2,0.645949450631939,911.206253870481,6.43703622619312,-6.58878167470295,12.7189375559489,-10.1276810963949,1198.58659744263,127.874526977539,56.3575325012207,24.5919203849234,371.263145446777,195.765544891357,360.787872314453,245.01155090332
-127.5,61.231575012207,-0.2,1.25809139013291,952.297948721305,11.7536053657532,-9.03073708216349,13.6688073476156,-10.1595821380615,874.490051269531,124.488945007324,41.2772102355957,38.4301576663319,333.740501403809,133.951530456543,329.624374389649,137.28486251831
-123.75,61.231575012207,-0.2,2.53527241945267,968.231993799462,13.2321211496989,-9.21101442972819,14.9728438059489,-9.21101442972819,759.661651611328,139.832672119141,26.4741077423096,61.7737293888835,367.747184753418,84.0209369659424,342.384788513184,84.0209369659424
-120,61.231575012207,-0.2,4.18436086177826,959.435313871128,14.7822513580322,-7.57038990656535,16.3888594309489,-7.57038990656535,770.966100692748,150.669860839844,23.8036365509033,69.626058551502,396.901275634765,75.9056949615479,370.666519165039,75.9056949615479
-116.25,61.231575012207,-0.2,5.1666199862957,978.112072350195,15.9782148996989,-6.93822844823201,17.4787031809489,-6.93822844823201,808.705905914307,150.490142822266,25.4882183074951,66.6351946107768,405.836791992188,84.7577800750733,384.344612121583,84.7577800750733
-112.5,61.231575012207,-0.2,5.4512879550457,1028.1954319225,16.8551680246989,-7.36661386489868,18.2944583892822,-7.36661386489868,799.74571609497,131.103103637695,32.0080337524414,52.1241566313049,352.102226257324,109.450942993164,348.076255798339,109.450942993164
-108.75,61.231575012207,-0.2,4.96235573291779,1098.30968135538,18.6818281809489,-2.52172438303629,18.6818281809489,-8.71687380472819,777.248615264893,109.23250579834,40.2863922119141,33.0663671789664,290.758567810059,134.94702911377,290.758567810059,139.933685302734
-105,61.231575012207,-0.2,4.06277891000112,1142.00183347982,18.3751875559489,-4.05622959136963,18.3751875559489,-10.1211706797282,814.755577087402,104.571151733398,46.9636039733887,26.3197873885888,281.885993957519,148.306251525879,281.885993957519,159.09502029419
-101.25,61.231575012207,-0.2,3.51981016993523,1135.11918746646,17.7794844309489,-9.01576312383016,17.7794844309489,-10.5482540130615,834.368534088134,111.777206420898,46.8478202819824,30.4381633703776,302.404426574707,149.810321807861,302.404426574707,149.496410369873
-97.5,61.231575012207,-0.2,3.8261252741019,1079.3842306203,17.4064375559489,-9.51830609639485,17.4064375559489,-9.51830609639485,759.707012176513,101.325012207031,39.740592956543,34.2452845058645,284.68310546875,120.660705566406,284.68310546875,120.660705566406
-75,61.231575012207,-0.2,4.20698457956314,922.08066608826,10.8908123970032,-4.61742762724558,16.1401615142822,-6.43047698338826,619.261667251587,86.2979202270508,31.7202587127686,36.9608527493316,237.78035736084,100.973428726196,195.44575881958,104.254341125488
-71.25,61.231575012207,-0.2,3.68322155686716,924.98947710914,10.3504478136698,-7.37312428156535,15.5945885976156,-6.92657073338826,638.27063369751,87.0557632446289,30.8489570617676,36.8530572543236,242.811279296875,95.0971717834473,205.245277404785,100.748905181885
15,57.5209922790527,-0.2,10.4262229204178,584.681697412976,3.72493886947632,15.1336510976156,17.7247969309489,3.19979238510132,1234.85799407959,120.168357849121,71.3567733764648,13.8723821967578,359.499221801758,272.667770385742,321.612602233886,342.80793762207
26.25,57.5209922790527,-0.2,10.3977398673693,734.095005513726,17.7510013580322,15.6935469309489,19.6466719309489,1.07349042097728,1015.36409378052,108.385520935059,60.4319648742676,15.4955119859934,304.347351074219,222.001239776611,292.878166198731,245.378135681152
30,57.5209922790527,-0.2,9.65083232025306,759.479157599822,17.4280846913656,4.0687704384327,19.1557865142822,-0.164790858825047,1075.58041381836,108.830474853516,74.8723373413086,12.0491196989985,314.677925109864,238.968307495117,301.388214111328,246.801620483398
33.75,57.5209922790527,-0.2,8.71707581480344,779.616577039582,16.8245690663656,-0.130997737248737,18.4350833892822,-1.46622312068939,1016.75450134277,95.2962646484375,71.3809127807617,9.63016728493644,282.675682067871,234.053894042969,265.797386169434,232.876205444336
37.5,57.5209922790527,-0.2,8.02941300223271,808.827598907388,16.5381107330322,16.8520348866781,18.1024010976156,-2.59447844823201,1048.24893951416,99.4327697753906,74.3758392333984,10.5723725789198,288.45435333252,240.227821350098,263.970230102539,237.315208435059
41.25,57.5209922790527,-0.2,7.72342338164648,855.179185671667,16.7829023996989,13.1284426053365,18.4149010976156,-3.49552011489868,1028.02823638916,104.342140197754,67.0606002807617,12.863524697824,293.333656311035,230.553237915039,264.170211791992,232.755874633789
45,57.5209922790527,-0.2,7.67345593124628,909.349496807473,17.3343346913656,17.5694828033447,19.0952396392822,-4.19604094823201,983.682186126709,105.98388671875,59.9557304382324,15.1207015320823,280.582206726074,208.01526260376,249.673191070557,230.881996154785
48.75,57.5209922790527,-0.2,7.57742728603383,950.044251950637,17.6468346913656,17.9653161366781,19.5405521392822,-4.78783782323201,954.847934722901,99.4025573730469,53.095085144043,15.9503443583014,266.890823364258,193.994464874268,230.802612304688,227.28971862793
52.5,57.5209922790527,-0.2,7.17654837916295,966.005529216407,17.3786055246989,17.7914880116781,19.3484948476156,-5.39786386489868,966.225513458251,100.436157226562,55.8189888000488,14.8833367418824,273.286102294921,205.284976959228,238.446834564209,218.619918823242
56.25,57.5209922790527,-0.2,6.58377494166295,968.115073500231,16.7685794830322,-4.13555506865183,18.7814375559489,-6.03653573989868,982.23764038086,103.635261535645,65.378791809082,14.1504683365824,290.417388916016,217.93586730957,263.260734558106,208.005012512207
60,57.5209922790527,-0.2,6.05594291041295,979.902950085072,16.3564701080322,-4.7807373603185,18.4207604726156,-6.72273365656535,993.013732910156,111.041259765625,64.8127288818359,17.7137909919165,314.610397338867,208.506011962891,293.680442810059,197.251037597656
63.75,57.5209922790527,-0.2,5.82759004831314,1014.76783201873,16.5049076080322,-5.40313319365183,18.6460208892822,-7.41283782323201,968.535083770752,120.792198181152,58.8607940673828,24.7907623925813,333.124893188476,194.809261322021,319.420707702636,185.441413879395
67.5,57.5209922790527,-0.2,5.94477757811547,1065.86188723175,17.1806888580322,-5.86537265777588,19.4122969309489,-7.97468646367391,904.313205718994,124.360473632812,53.2671279907227,31.2755125889695,332.201416015624,179.765781402588,321.543113708496,173.235809326172
71.25,57.5209922790527,-0.2,6.24523330728213,1113.49235712553,17.9931888580322,-1.44294850031535,20.3146406809489,-8.29499896367391,800.492919921875,113.778312683105,45.9023246765137,34.3005105027457,302.364753723144,156.344299316406,293.014251708984,155.02959060669
75,57.5209922790527,-0.2,6.47814347346624,1138.2816502138,18.5283451080322,-1.28995366891225,20.8810469309489,-8.36140521367391,691.927165985107,97.7945404052734,37.6593856811523,33.7220297017071,257.504467010498,133.853759765625,251.544666290283,133.914218902588
78.75,57.5209922790527,-0.2,6.39643774429957,1132.33144949625,18.4319909413656,-1.24047450224558,20.7749271392822,-8.30932188034057,664.396907806396,89.7698745727539,34.7960548400879,29.8249918157868,234.067008972168,129.876918792725,227.560302734375,133.792102813721
82.5,57.5209922790527,-0.2,5.68696507811547,1113.35427798629,17.5400638580322,-1.86872975031535,19.9246667226156,-8.66218646367391,726.529350280762,84.3980712890625,41.0436058044434,22.9779359596293,234.091514587402,149.952796936035,214.867691040039,150.26948928833
86.25,57.5209922790527,-0.2,4.54259661833446,1098.61255948914,16.2060794830322,-7.34974749883016,18.7352135976156,-9.46166547139485,847.520042419434,88.7099151611328,49.7297515869141,19.2502694756019,249.494140625,178.019046783447,218.710975646973,173.510322570801
90,57.5209922790527,-0.2,3.36844302217166,1105.79334812619,15.0569909413656,-8.53008604049683,17.7553958892822,-10.6185665130615,891.097198486328,99.4792022705078,51.71875,21.0776750481254,268.614242553711,178.435939788818,227.500919342041,168.143821716309
93.75,57.5209922790527,-0.2,2.54454979052147,1122.42665901101,14.3187096913656,-11.6452592213949,17.1720625559489,-11.6452592213949,842.601680755616,108.125885009766,43.7278671264648,27.0055542119608,285.778785705567,137.718132019043,242.654067993164,137.718132019043
97.5,57.5209922790527,-0.2,2.10867735743523,1139.86603909035,13.9912355740865,-12.3151810963949,16.9559167226156,-12.3151810963949,790.288902282715,113.439262390137,34.8043594360352,37.1003791435163,308.494674682617,106.401901245117,269.143062591553,106.401901245117
101.25,57.5209922790527,-0.2,1.6952658991019,1158.66272704755,13.7562095324198,-12.9258581797282,16.8348229726156,-12.9258581797282,791.670240402222,120.857261657715,31.7179889678955,43.4464750317178,328.11450958252,95.2184543609619,301.083000183106,95.2184543609619
105,57.5209922790527,-0.2,0.930129180351898,1191.09841961003,13.2861574490865,-13.9831498463949,16.6141198476156,-13.9831498463949,837.174560546875,126.107452392578,33.5772247314453,42.2968062728794,341.175018310547,101.91089630127,319.34016418457,101.91089630127
108.75,57.5209922790527,-0.2,-0.136602512871221,1249.09677727354,12.7308189074198,-15.5567175547282,16.5249271392822,-15.5567175547282,831.994499206544,119.217178344727,35.9716300964355,35.4093386626385,310.036193847657,108.998947143555,294.083610534668,108.998947143555
112.5,57.5209922790527,-0.2,-1.293829113245,1300.01179024302,11.9860272407532,-17.2494258880615,16.1570885976156,-17.2494258880615,825.327953338622,121.09691619873,34.1149749755859,38.1550965947449,308.319236755371,103.065357208252,302.131935119628,103.065357208252
116.25,57.5209922790527,-0.2,-2.06254657109578,1348.42425802627,16.0451094309489,-18.5925248463949,16.0451094309489,-18.5925248463949,808.503499984741,121.082855224609,29.0148296356201,47.4243281272841,328.942893981933,87.5657386779785,328.942893981933,87.5657386779785
120,57.5209922790527,-0.2,-2.45756610234578,1376.98130717906,15.9344323476156,-19.3783321380615,15.9344323476156,-19.3783321380615,827.901988983155,133.284927368164,25.4177761077881,58.1765589013112,373.555770874024,76.4544696807861,373.555770874024,76.4544696807861
123.75,57.5209922790527,-0.2,-2.53959735234578,1396.10439657393,16.0418542226156,-19.6693477630615,16.0418542226156,-19.6693477630615,845.038236618042,138.768753051758,24.0188045501709,60.7635448225333,385.469383239746,72.9035625457763,385.469383239746,72.9035625457763
127.5,57.5209922790527,-0.2,-2.62553485234578,1398.27179436526,13.7322430610657,-19.6582800547282,15.9468021392822,-19.6582800547282,819.105659484864,128.942321777344,22.1101493835449,60.9006692373017,367.524536132813,67.7409706115723,363.637634277344,67.7409706115723
131.25,57.5209922790527,-0.2,-2.56856870651245,1354.80666305376,13.503076394399,-18.8763790130615,15.4031823476156,-18.8763790130615,801.502157211304,125.140975952148,20.9333057403564,61.035297944636,360.448333740234,65.7213363647461,348.728828430176,65.7213363647461
135,57.5209922790527,-0.2,-2.0994931658109,1260.45154028704,13.2582847277324,-17.0046342213949,14.5542240142822,-17.0046342213949,800.812267303468,123.699600219727,18.0684242248535,61.8686825082461,360.193260192872,71.058319091797,350.67441558838,71.058319091797
157.5,57.5209922790527,-0.2,2.54373582949241,867.764641980543,10.0027915636698,-7.73119719823201,13.5451094309489,-7.73119719823201,909.9089012146,132.656005859375,46.6051216125488,36.9005336041776,352.306419372559,148.916889190674,257.47135925293,148.916889190674
-157.5,57.5209922790527,-0.2,6.5382020448645,593.025269554406,7.5527385075887,11.9267826080322,14.0718021392822,-0.136857082446416,1708.58651733399,180.664077758789,99.0373992919922,19.107899283829,529.644973754883,330.835266113281,339.748222351074,418.802291870117
-153.75,57.5209922790527,-0.2,7.1202332948645,615.981284422935,1.83154701193174,15.0600833892822,15.0600833892822,0.309106459220251,1756.19924163818,191.378036499023,96.0955047607422,21.2229267299153,541.120117187499,325.029487609863,325.029487609863,449.88198852539
-135,57.5209922790527,-0.2,5.60412000616392,676.89002715552,-0.351395686467487,12.0914961496989,14.5164635976156,-2.27286386489868,2687.12162017822,348.30517578125,117.417213439941,37.2937654902023,936.702209472657,408.266807556152,410.906211853027,769.080505371094
-131.25,57.5209922790527,-0.2,3.74718636274338,786.839445743714,-3.34553635120392,6.70371917883554,14.3048750559489,-5.36466073989868,2289.94944763184,312.748962402344,105.770927429199,39.1488437498155,798.413665771484,334.725997924805,367.062171936034,651.347229003906
-127.5,57.5209922790527,-0.2,2.88618374677996,872.523137585233,-5.21142180760701,6.67897958805163,14.5737552642822,-7.28783782323201,1603.47325897217,210.173828125,79.0147705078125,31.1758546703397,522.234893798828,273.327125549316,315.711570739746,433.429580688476
-123.75,57.5209922790527,-0.2,3.41531790296237,912.706362384485,13.2353763580322,-3.23852137724558,15.3686771392822,-7.47924407323201,922.468200683593,108.305236816406,57.5566787719727,20.9103719200343,289.952735900879,174.677146911621,268.117797851562,200.307521820068
-120,57.5209922790527,-0.2,4.89725150664648,895.617128270392,14.5452721913656,-6.03067636489868,16.4149010976156,-6.03067636489868,679.622875213622,134.753189086914,26.5034313201904,63.7307757499051,338.438095092773,83.9503269195556,299.469764709473,83.9503269195556
-116.25,57.5209922790527,-0.2,6.49620983594408,901.747690067544,16.1631107330322,-4.70580657323201,17.8680260976156,-4.70580657323201,678.572736740112,149.399993896484,19.1454830169678,78.8149419717825,376.784202575683,61.2540950775147,332.429374694824,61.2540950775147
-112.5,57.5209922790527,-0.2,7.73709529638291,948.400661067304,17.8877201080322,-4.16999928156535,19.5425052642822,-4.16999928156535,637.682262420654,135.476181030273,20.0819072723389,72.3197758293614,338.225517272949,67.1895999908447,304.805870056152,67.1895999908447
-108.75,57.5209922790527,-0.2,7.99132706473271,1027.9900399856,19.0068607330322,-4.95515553156535,20.7430260976156,-4.95515553156535,600.589567184448,106.04386138916,25.4472770690918,53.0651567743503,274.223175048828,89.4998741149902,255.701694488525,89.4998741149902
-105,57.5209922790527,-0.2,7.15929577747981,1098.73609181791,18.9489180246989,0.361739039421083,20.8074792226156,-6.67455657323201,679.735027313232,103.645355224609,34.0900688171387,41.3977851771537,275.582954406738,116.786518096924,271.523193359375,121.350131988526
-101.25,57.5209922790527,-0.2,5.94835829734803,1123.81663459522,19.9070885976156,-1.39086516698201,19.9070885976156,-8.19083229700724,814.496765136719,137.560852050781,41.0937957763672,45.7091605200862,347.192420959473,132.250888824463,347.192420959473,141.337265014648
-97.5,57.5209922790527,-0.2,5.24523329734803,1087.55906064922,18.7716719309489,-8.43692604700724,18.7716719309489,-8.43692604700724,876.765617370606,157.390991210938,41.8503303527832,50.2106277627628,388.905006408692,135.861087799072,388.905006408692,135.861087799072
-93.75,57.5209922790527,-0.2,5.77664602547884,1013.18083467926,18.3712813059489,-6.90697844823201,18.3712813059489,-6.90697844823201,785.0453414917,132.879043579102,39.32666015625,47.2656251915214,340.468421936036,119.08332824707,340.468421936036,119.08332824707
-75,57.5209922790527,-0.2,6.14106661081314,933.970906375563,12.8432863553365,2.96932383378348,18.2124271392822,-4.30417490005493,838.287216186523,104.57600402832,46.305004119873,28.5769136935786,297.050239562988,149.428161621094,237.257759094238,171.503875732422
-71.25,57.5209922790527,-0.2,4.75809134655477,979.543224121684,11.5971926053365,-6.93302011489868,17.4630781809489,-6.93302011489868,937.703533172607,116.028450012207,56.0277442932129,26.8841419654193,327.713066101074,170.442260742188,271.456901550293,170.442260742188
-67.5,57.5209922790527,-0.2,4.31945202313364,962.206588734339,15.6033369700114,-7.21427011489868,16.7632083892822,-7.21427011489868,994.872310638428,111.836402893066,58.6727638244629,23.0034974693865,322.482284545898,176.432014465332,308.672348022461,176.432014465332
-63.75,57.5209922790527,-0.2,5.04178275664647,887.972378548942,15.6697432200114,-5.67065032323201,16.4201094309489,-5.67065032323201,1049.10468673706,123.654975891113,60.8476409912109,23.2403013379724,342.034057617187,185.795875549316,338.36856842041,185.795875549316
0,53.8102722167969,-0.2,12.6627139250437,479.431231269303,7.29394944508871,18.7094567616781,18.7094567616781,6.83390696843465,1399.1291809082,159.018859863281,64.9174194335938,25.0522861635364,475.474075317382,275.875465393067,275.875465393067,449.380859375
7.5,53.8102722167969,-0.2,11.4800966580709,554.254187206127,5.18197011947632,16.1583906809489,18.3777917226156,4.66463613510132,1271.74403762817,136.86100769043,60.4719123840332,20.5116258865853,410.213485717774,246.983936309814,312.947021484375,390.185066223145
11.25,53.8102722167969,-0.2,11.4807476997376,559.320201257637,5.02832428614299,16.0587813059489,18.4507083892822,4.55786530176799,1175.88850402832,115.231636047363,61.4879760742188,15.2693287279809,345.659744262695,235.263313293457,299.239212036132,329.845764160156
15,53.8102722167969,-0.2,11.9200380643209,577.789677079303,5.18522532780965,16.5848229726156,19.1330000559489,4.77270905176799,914.753353118896,89.9450759887695,42.8286018371582,18.6083690087233,268.14803314209,163.739124298096,226.432819366455,255.958648681641
18.75,53.8102722167969,-0.2,12.2343284289042,617.447263284688,4.62817780176799,17.1603438059489,19.9943281809489,4.62817780176799,836.272361755371,88.7689361572266,35.7124633789062,22.6798463509202,253.575973510742,138.696357727051,186.603015899658,253.575973510742
22.5,53.8102722167969,-0.2,12.0590354601542,669.493067660204,3.77010488510132,17.2879479726156,20.4923750559489,3.77010488510132,906.009529113769,97.1940002441406,42.9734764099121,21.4267424482272,277.12174987793,158.854164123535,195.203666687012,277.12174987793
26.25,53.8102722167969,-0.2,11.3757671912511,730.572263093843,2.24601634343465,20.0616703033447,20.5867760976156,2.24601634343465,963.369659423828,98.6576232910156,54.9170989990234,19.1991670463627,284.406158447266,177.259094238281,201.36540222168,284.406158447266
30,53.8102722167969,-0.2,10.5554547086358,781.928956056176,0.998376429080964,19.7387536366781,20.3914635976156,0.660078942775727,1076.14837646484,109.092430114746,64.789436340332,16.7277828417547,314.500892639161,206.455627441406,225.214653015137,301.581550598145
33.75,53.8102722167969,-0.2,9.93989482273659,825.165074054104,-0.242508927981058,19.5818525950114,20.3283125559489,-0.544999172290166,1106.94975280762,108.593147277832,63.0174789428711,16.8720151175601,319.630493164063,210.244445800781,237.252410888672,306.060729980469
37.5,53.8102722167969,-0.2,9.76069560150306,871.285485023767,-0.977534979581831,15.8836510976156,20.7788333892822,-1.26570229729016,1067.43129730225,103.564605712891,57.3069076538086,17.7103468695801,304.770095825195,193.406433105469,248.006134033203,291.606513977051
41.25,53.8102722167969,-0.2,10.1042828435699,921.737204696066,19.1950117746989,16.5197188059489,21.8224531809489,-1.50333249568939,957.637454986572,99.2631912231445,45.285099029541,21.653117354046,277.604209899902,158.41109085083,240.191833496094,267.857025146484
45,53.8102722167969,-0.2,10.6505067919691,980.171983391615,-1.29589443405469,17.4917240142822,23.1401615142822,-1.64591070016225,805.646289825439,86.4819564819336,32.2636604309082,27.5582719099887,254.918975830078,119.624271392822,184.252170562744,244.817733764648
48.75,53.8102722167969,-0.2,10.8218935112139,1024.40825412224,-1.68651943207563,22.9093265533447,23.8497969309489,-2.06453049182892,715.50009727478,85.5017166137695,19.0571250915527,34.0206459197487,250.494285583496,94.0835704803466,132.02165222168,237.766265869141
52.5,53.8102722167969,-0.2,10.3150575757027,1042.26298484412,-2.50487879912058,22.5922692616781,23.4956302642822,-2.88940028349558,703.964166641235,88.5930786132812,14.6811504364014,37.5459371094907,254.81867980957,82.8738269805909,117.591543197632,239.559989929199
56.25,53.8102722167969,-0.2,9.48416564861934,1046.18489944425,-3.46451421578725,21.7537275950114,22.6486250559489,-3.85033782323201,711.583505630493,86.7640991210938,18.9405860900879,34.4039298816891,247.487716674805,91.9948749542237,129.935111999512,230.708526611328
60,53.8102722167969,-0.2,9.057082315286,1063.46883997727,-4.09537363052368,21.4295088450114,22.4734948476156,-4.50463469823201,660.112882614136,78.3211517333984,19.1437282562256,32.608984383863,226.21369934082,91.7451496124268,132.019605636597,208.855690002441
63.75,53.8102722167969,-0.2,9.21642476320267,1103.04617791965,-4.39159758885701,21.9028161366781,23.2098229726156,-4.83341073989868,540.077498435974,66.0619659423828,12.9816465377808,35.5676754635124,194.975448608398,68.8344221115112,102.538828849792,178.930683135986
67.5,53.8102722167969,-0.2,9.67003804445267,1144.48054477529,-4.42675383885701,22.7120609283447,24.2495365142822,-4.88419198989868,450.908699989319,58.3678550720215,10.3256769180298,39.5994802158628,175.094093322754,51.1628541946411,79.164475440979,159.538696289062
71.25,53.8102722167969,-0.2,10.0425966282686,1170.57728787677,-4.39420175552368,23.3585453033447,24.9715417226156,-4.81778573989868,410.277565002441,54.0858116149902,10.3384609222412,38.9668272669642,158.583492279053,48.3284568786621,72.2436485290527,142.919990539551
75,53.8102722167969,-0.2,10.0289247532686,1164.68651015438,-4.37532154719035,17.3693281809489,24.8576094309489,-4.73640553156535,432.056039810181,52.3449592590332,14.8827724456787,31.3141022584519,147.323024749756,63.6091651916504,91.5607395172119,131.738849639892
78.75,53.8102722167969,-0.2,9.39481016993523,1120.81275931248,20.7373294830322,16.6154219309489,23.6037031809489,-4.80997323989868,536.12385559082,70.045051574707,19.453426361084,31.2093699528069,181.915809631348,86.2369003295899,158.538520812988,128.202926635742
82.5,53.8102722167969,-0.2,7.99881400416295,1063.04062428906,18.6370690663656,15.0359946886698,21.4715417226156,-5.44669198989868,712.185018539429,97.006721496582,31.0621433258057,31.1358647959368,254.308120727539,125.743009567261,224.44501876831,151.370895385742
86.25,53.8102722167969,-0.2,5.95568249622981,1033.61001804482,16.2262617746989,13.0021405220032,19.1303958892822,-6.99812428156535,893.624862670898,101.970405578613,45.4550552368164,23.5988451934028,288.686630249023,166.078052520752,245.262157440185,195.715930938721
90,53.8102722167969,-0.2,3.66759662826856,1037.15061569552,8.26491725444793,16.1352380116781,17.0080000559489,-9.14460817972819,926.885425567627,99.5579605102539,52.572437286377,19.3597330930971,278.234573364258,185.946502685547,227.214687347412,200.059795379639
93.75,53.8102722167969,-0.2,1.921340127786,1072.85644629694,6.35020355383554,-9.55808083216349,15.7371667226156,-11.3789831797282,802.14603805542,99.3775024414062,43.7666244506836,23.2107416787462,259.724815368652,155.204307556152,213.150733947754,144.219161987305
97.5,53.8102722167969,-0.2,1.30415262778601,1097.42904744676,12.0608970324198,-12.4011185963949,15.3908125559489,-12.4011185963949,713.065671920776,97.437126159668,31.6584949493408,35.4250697955791,268.491737365723,98.5658435821532,237.008605957031,98.5658435821532
101.25,53.8102722167969,-0.2,1.175246377786,1132.36043831636,12.4398032824198,-13.1055456797282,15.6577396392822,-13.1055456797282,703.855407714844,105.576141357422,24.1151924133301,50.7846907187812,296.446319580078,73.3540077209473,295.753486633301,73.3540077209473
