"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Timeslice_younger","Timeslice_older","Timeslice_span","EMD"
46280,"Moossee",47.02139,7.483806,521,"Europe",6,6.5,0.5,0.267056524753571
46280,"Moossee",47.02139,7.483806,521,"Europe",6.5,7,0.5,0.19143645465374
46280,"Moossee",47.02139,7.483806,521,"Europe",7,7.5,0.5,0.346952825784683
46280,"Moossee",47.02139,7.483806,521,"Europe",7.5,8,0.5,0.120298020541668
46280,"Moossee",47.02139,7.483806,521,"Europe",8,8.5,0.5,0.194931775331497
46280,"Moossee",47.02139,7.483806,521,"Europe",8.5,9,0.5,0.25999316573143
46280,"Moossee",47.02139,7.483806,521,"Europe",9,9.5,0.5,0.130854040384293
46280,"Moossee",47.02139,7.483806,521,"Europe",9.5,10,0.5,0.117045558989048
46280,"Moossee",47.02139,7.483806,521,"Europe",10,10.5,0.5,0.257425338029861
46280,"Moossee",47.02139,7.483806,521,"Europe",10.5,11,0.5,0.334769308567047
46280,"Moossee",47.02139,7.483806,521,"Europe",11,11.5,0.5,0.488392442464828
46280,"Moossee",47.02139,7.483806,521,"Europe",11.5,12,0.5,0.324065566062927
46280,"Moossee",47.02139,7.483806,521,"Europe",12,12.5,0.5,0.08203125
46280,"Moossee",47.02139,7.483806,521,"Europe",12.5,13,0.5,0.293771177530289
46280,"Moossee",47.02139,7.483806,521,"Europe",13,13.5,0.5,0.116597607731819
46280,"Moossee",47.02139,7.483806,521,"Europe",13.5,14,0.5,0.308490633964539
46280,"Moossee",47.02139,7.483806,521,"Europe",14,14.5,0.5,0.700430631637573
46280,"Moossee",47.02139,7.483806,521,"Europe",14.5,15,0.5,0.420948386192322
46280,"Moossee",47.02139,7.483806,521,"Europe",15,15.5,0.5,0.187239244580269
46280,"Moossee",47.02139,7.483806,521,"Europe",15.5,16,0.5,0.1775913387537
46280,"Moossee",47.02139,7.483806,521,"Europe",16,16.5,0.5,0.203947693109512
46280,"Moossee",47.02139,7.483806,521,"Europe",16.5,17,0.5,0.151715159416199
46280,"Moossee",47.02139,7.483806,521,"Europe",17,17.5,0.5,0.218300431966782
46280,"Moossee",47.02139,7.483806,521,"Europe",17.5,18,0.5,0.344436675310135
46280,"Moossee",47.02139,7.483806,521,"Europe",18,18.5,0.5,0.322156012058258
46280,"Moossee",47.02139,7.483806,521,"Europe",18.5,19,0.5,0.242344826459885
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",1.5,2,0.5,0.0594466514885426
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",2,2.5,0.5,0.126680314540863
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",2.5,3,0.5,0.174854591488838
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",3,3.5,0.5,0.16224804520607
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",3.5,4,0.5,0.189899936318398
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",4,4.5,0.5,0.0987880975008011
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",4.5,5,0.5,0.070124089717865
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",5,5.5,0.5,0.128350883722305
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",5.5,6,0.5,0.12395166605711
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",6,6.5,0.5,0.0555311590433121
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",6.5,7,0.5,0.145604372024536
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",7,7.5,0.5,0.0699665993452072
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",7.5,8,0.5,0.0862933844327927
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",8,8.5,0.5,0.177103117108345
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",8.5,9,0.5,0.160522952675819
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",9,9.5,0.5,0.218158900737762
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",9.5,10,0.5,0.134591087698936
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",10,10.5,0.5,0.155373081564903
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",10.5,11,0.5,0.322173982858658
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",11,11.5,0.5,0.430687546730042
46445,"Lake Yarnyshnoe",69.06667,36.06667,54,"Europe",11.5,12,0.5,0.559110939502716
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",0,0.5,0.5,0.0756277069449425
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",0.5,1,0.5,0.0764149129390717
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",1,1.5,0.5,0.133339256048203
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",1.5,2,0.5,0.141303554177284
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",2,2.5,0.5,0.0731852427124977
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",2.5,3,0.5,0.107625149190426
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",3,3.5,0.5,0.063937671482563
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",3.5,4,0.5,0.0978173017501831
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",4,4.5,0.5,0.0860907584428787
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",4.5,5,0.5,0.0327728502452374
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",5,5.5,0.5,0.0963667035102844
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",5.5,6,0.5,0.0794602707028389
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",6,6.5,0.5,0.116871915757656
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",6.5,7,0.5,0.0949396640062332
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",7,7.5,0.5,0.296015173196793
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",7.5,8,0.5,0.0908950120210648
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",8,8.5,0.5,0.0853104516863823
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",8.5,9,0.5,0.0482859909534454
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",9,9.5,0.5,0.106371559202671
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",9.5,10,0.5,0.0285758432000875
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",10,10.5,0.5,0.114460997283459
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",10.5,11,0.5,0.190481141209602
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",11,11.5,0.5,0.568113446235657
46447,"Poteryanny Zub",68.82667,35.32822,131,"Europe",11.5,12,0.5,0.146991178393364
46451,"Lake Lamskoye",60.72972,29.14222,14,"Europe",2,2.5,0.5,0.232204034924507
46451,"Lake Lamskoye",60.72972,29.14222,14,"Europe",2.5,3,0.5,0.308368653059006
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",0,0.5,0.5,0.250932723283768
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",0.5,1,0.5,0.386792451143265
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",1,1.5,0.5,0.199847340583801
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",1.5,2,0.5,0.27539324760437
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",3,3.5,0.5,0.0601298995316029
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",6.5,7,0.5,0.239362940192223
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",7,7.5,0.5,0.324595510959625
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",7.5,8,0.5,0.19809852540493
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",8,8.5,0.5,0.0898825377225876
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",8.5,9,0.5,0.375554829835892
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",9,9.5,0.5,0.197363078594208
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",9.5,10,0.5,0.469348669052124
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",10,10.5,0.5,0.587519884109497
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",10.5,11,0.5,0.46021831035614
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",11,11.5,0.5,0.436410278081894
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",11.5,12,0.5,0.673677921295166
46457,"Nizhneosinovskoye peat bog",60.68702,29.14831,23,"Europe",12,12.5,0.5,0.184068709611893
46459,"Lake Medvedevskoye",60.53071,29.90163,103,"Europe",10,10.5,0.5,0.214154869318008
46459,"Lake Medvedevskoye",60.53071,29.90163,103,"Europe",10.5,11,0.5,0.478389501571655
46459,"Lake Medvedevskoye",60.53071,29.90163,103,"Europe",11,11.5,0.5,0.419958591461182
46459,"Lake Medvedevskoye",60.53071,29.90163,103,"Europe",11.5,12,0.5,0.253766238689423
46459,"Lake Medvedevskoye",60.53071,29.90163,103,"Europe",12,12.5,0.5,0.255505383014679
46459,"Lake Medvedevskoye",60.53071,29.90163,103,"Europe",12.5,13,0.5,0.365942031145096
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",0,0.5,0.5,0.257646411657333
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",0.5,1,0.5,0.28800842165947
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",1,1.5,0.5,0.198978632688522
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",1.5,2,0.5,0.178301587700844
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",2,2.5,0.5,0.391809970140457
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",2.5,3,0.5,0.351947724819183
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",3,3.5,0.5,0.260976225137711
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",3.5,4,0.5,0.214491203427315
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",4,4.5,0.5,0.178091108798981
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",4.5,5,0.5,0.124348126351833
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",5,5.5,0.5,0.337212771177292
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",5.5,6,0.5,0.164462938904762
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",6,6.5,0.5,0.115472488105297
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",6.5,7,0.5,0.17105507850647
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",7,7.5,0.5,0.334629833698273
46462,"Novoalex peatland",55.11806,41.03972,112,"Europe",7.5,8,0.5,0.278106272220612
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",8,8.5,0.5,0.0716529786586761
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",8.5,9,0.5,0.0594952255487442
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",9,9.5,0.5,0.106982350349426
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",9.5,10,0.5,0.0762173309922218
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",10,10.5,0.5,0.264640361070633
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",10.5,11,0.5,0.225521489977837
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",11,11.5,0.5,0.312165051698685
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",11.5,12,0.5,0.191292092204094
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",12,12.5,0.5,0.212399050593376
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",12.5,13,0.5,0.309046775102615
46464,"Lake Pastorskoye",60.22891,30.04151,77,"Europe",13,13.5,0.5,0.21665158867836
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",0,0.5,0.5,0.283272951841354
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",0.5,1,0.5,0.184614539146423
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",1,1.5,0.5,0.215253069996834
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",1.5,2,0.5,0.134916141629219
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",2,2.5,0.5,0.281180083751678
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",2.5,3,0.5,0.199667051434517
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",3,3.5,0.5,0.586469829082489
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",3.5,4,0.5,0.529482066631317
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",4,4.5,0.5,0.179359078407288
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",4.5,5,0.5,0.225184395909309
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",5,5.5,0.5,0.21169638633728
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",5.5,6,0.5,0.156819730997086
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",6,6.5,0.5,0.377608835697174
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",6.5,7,0.5,0.321430683135986
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",7,7.5,0.5,0.298583298921585
46466,"Berezovskoye mire",53.66192,38.5838,161,"Europe",7.5,8,0.5,0.347275018692017
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",0,0.5,0.5,0.207346796989441
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",0.5,1,0.5,0.170379757881165
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",1,1.5,0.5,0.201065570116043
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",1.5,2,0.5,0.11119119822979
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",2,2.5,0.5,0.188822314143181
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",2.5,3,0.5,0.204500421881676
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",3,3.5,0.5,0.144118428230286
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",3.5,4,0.5,0.0775561630725861
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",4,4.5,0.5,0.0862567275762558
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",4.5,5,0.5,0.226729318499565
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",5,5.5,0.5,0.157102987170219
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",5.5,6,0.5,0.289319723844528
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",6,6.5,0.5,0.0891629382967949
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",6.5,7,0.5,0.262312263250351
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",7,7.5,0.5,0.176772192120552
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",7.5,8,0.5,0.320276588201523
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",8,8.5,0.5,0.0906950682401657
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",8.5,9,0.5,0.446112215518951
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",9,9.5,0.5,0.0493164844810963
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",9.5,10,0.5,0.194622501730919
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",10,10.5,0.5,0.199416935443878
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",10.5,11,0.5,0.146095454692841
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",11,11.5,0.5,0.497281223535538
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",11.5,12,0.5,0.199991568922997
46469,"Lembolovskoye lake",60.3575,30.31333,43,"Europe",12,12.5,0.5,0.109876655042171
46473,"Selikhovo",53.21161,35.77489,202,"Europe",0,0.5,0.5,0.226231709122658
46473,"Selikhovo",53.21161,35.77489,202,"Europe",0.5,1,0.5,0.211373627185822
46473,"Selikhovo",53.21161,35.77489,202,"Europe",1,1.5,0.5,0.259874761104584
46473,"Selikhovo",53.21161,35.77489,202,"Europe",1.5,2,0.5,0.223140046000481
46473,"Selikhovo",53.21161,35.77489,202,"Europe",2,2.5,0.5,0.207378566265106
46473,"Selikhovo",53.21161,35.77489,202,"Europe",2.5,3,0.5,0.167027533054352
46473,"Selikhovo",53.21161,35.77489,202,"Europe",3,3.5,0.5,0.176102563738823
46473,"Selikhovo",53.21161,35.77489,202,"Europe",3.5,4,0.5,0.207698673009872
46473,"Selikhovo",53.21161,35.77489,202,"Europe",4,4.5,0.5,0.312151551246643
46473,"Selikhovo",53.21161,35.77489,202,"Europe",4.5,5,0.5,0.429653227329254
46473,"Selikhovo",53.21161,35.77489,202,"Europe",5,5.5,0.5,0.226583749055862
46473,"Selikhovo",53.21161,35.77489,202,"Europe",5.5,6,0.5,0.140909314155579
46473,"Selikhovo",53.21161,35.77489,202,"Europe",6,6.5,0.5,0.181718990206718
46473,"Selikhovo",53.21161,35.77489,202,"Europe",6.5,7,0.5,0.262576103210449
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",0,0.5,0.5,0.235578000545502
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",0.5,1,0.5,0.223190382122993
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",1,1.5,0.5,0.204726591706276
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",1.5,2,0.5,0.172925993800163
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",2,2.5,0.5,0.213831886649132
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",2.5,3,0.5,0.30769807100296
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",5.5,6,0.5,0.116299547255039
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",6,6.5,0.5,0.218546807765961
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",0,0.5,0.5,0.163014784455299
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",0.5,1,0.5,0.2172621935606
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",1,1.5,0.5,0.227664470672607
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",1.5,2,0.5,0.0922804623842239
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",2,2.5,0.5,0.174588173627853
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",2.5,3,0.5,0.10687106102705
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",3,3.5,0.5,0.0915559753775597
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",4.5,5,0.5,0.165846720337868
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",5,5.5,0.5,0.0859936997294426
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",5.5,6,0.5,0.0655642673373222
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",6,6.5,0.5,0.151746898889542
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",6.5,7,0.5,0.144230097532272
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",7,7.5,0.5,0.159538969397545
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",7.5,8,0.5,0.15533147752285
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",8,8.5,0.5,0.251647740602493
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",8.5,9,0.5,0.0612390711903572
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",9,9.5,0.5,0.0695691332221031
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",9.5,10,0.5,0.110494188964367
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",10,10.5,0.5,0.074442021548748
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",10.5,11,0.5,0.195032641291618
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",11,11.5,0.5,0.301404476165771
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",11.5,12,0.5,0.0811700820922852
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",12,12.5,0.5,0.21123880147934
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",12.5,13,0.5,0.129033267498016
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",13,13.5,0.5,0.274233311414719
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",13.5,14,0.5,0.064480371773243
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",14,14.5,0.5,0.151101067662239
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",14.5,15,0.5,0.264864861965179
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",0,0.5,0.5,0.424560397863388
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",0.5,1,0.5,0.0586539432406425
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",1,1.5,0.5,0.103556036949158
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",1.5,2,0.5,0.136726200580597
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",2,2.5,0.5,0.186513185501099
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",2.5,3,0.5,0.203527808189392
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",3,3.5,0.5,0.333967447280884
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",3.5,4,0.5,0.247531220316887
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",4,4.5,0.5,0.183355927467346
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",4.5,5,0.5,0.114345535635948
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",5,5.5,0.5,0.18487237393856
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",5.5,6,0.5,0.158721625804901
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",6,6.5,0.5,0.138675540685654
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",6.5,7,0.5,0.194312170147896
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",7,7.5,0.5,0.15062902867794
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",7.5,8,0.5,0.221926659345627
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",8,8.5,0.5,0.210691601037979
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",8.5,9,0.5,0.139208853244781
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",9,9.5,0.5,0.178559646010399
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",9.5,10,0.5,0.316837728023529
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",0,0.5,0.5,0.223920270800591
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",0.5,1,0.5,0.256002843379974
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",1,1.5,0.5,0.296973019838333
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",1.5,2,0.5,0.309192031621933
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",2,2.5,0.5,0.0986246541142464
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",2.5,3,0.5,0.0895016342401505
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",3,3.5,0.5,0.114231914281845
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",3.5,4,0.5,0.0868297293782234
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",4,4.5,0.5,0.155901446938515
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",4.5,5,0.5,0.169927537441254
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",5,5.5,0.5,0.201498970389366
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",5.5,6,0.5,0.347826987504959
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",6,6.5,0.5,0.202817857265472
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",6.5,7,0.5,0.214298084378242
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",7,7.5,0.5,0.244682520627975
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",7.5,8,0.5,0.268491625785828
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",8,8.5,0.5,0.290178149938583
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",8.5,9,0.5,0.115598089993
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",9,9.5,0.5,0.116408370435238
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",9.5,10,0.5,0.182599797844887
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",10,10.5,0.5,0.336423993110657
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",10.5,11,0.5,0.125825077295303
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",11,11.5,0.5,0.0928040072321892
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",11.5,12,0.5,0.0960341989994049
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",12,12.5,0.5,0.104641936719418
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",12.5,13,0.5,0.0823455303907394
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",13,13.5,0.5,0.24057249724865
46483,"Butovka",55.16667,36.41667,213,"Europe",0,0.5,0.5,0.112108469009399
46483,"Butovka",55.16667,36.41667,213,"Europe",1.5,2,0.5,0.495460659265518
46483,"Butovka",55.16667,36.41667,213,"Europe",2,2.5,0.5,0.454573094844818
46483,"Butovka",55.16667,36.41667,213,"Europe",3.5,4,0.5,0.230508208274841
46483,"Butovka",55.16667,36.41667,213,"Europe",5,5.5,0.5,0.141329810023308
46483,"Butovka",55.16667,36.41667,213,"Europe",6.5,7,0.5,0.281782180070877
46483,"Butovka",55.16667,36.41667,213,"Europe",7,7.5,0.5,0.0979564189910889
46483,"Butovka",55.16667,36.41667,213,"Europe",8.5,9,0.5,0.223473429679871
46483,"Butovka",55.16667,36.41667,213,"Europe",9,9.5,0.5,0.325597643852234
46483,"Butovka",55.16667,36.41667,213,"Europe",9.5,10,0.5,0.195079997181892
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",0,0.5,0.5,0.115265443921089
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",0.5,1,0.5,0.143326327204704
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",1,1.5,0.5,0.107653550803661
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",1.5,2,0.5,0.252205103635788
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",2,2.5,0.5,0.238717526197433
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",2.5,3,0.5,0.162763103842735
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",3,3.5,0.5,0.146905392408371
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",3.5,4,0.5,0.10608397424221
