"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Timeslice","Reconstruction","Simulation"
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",1,3,5
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",1.5,3,5
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",2,6,5
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",2.5,6,5
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",3,6,5
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",11.5,6,5
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",12.5,6,5
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",13,6,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",13.5,6,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",14,6,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",14.5,6,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",15,3,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",15.5,3,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",16,3,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",16.5,6,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",17,3,6
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",17.5,6,7
52520,"Tamsaa Swamp",7.13333,39.76667,3000,"Africa",18,6,7
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",1,5,6
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",1.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",2.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",3.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",4.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",5.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",6,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",6.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",7.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",8,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",8.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",9,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",9.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",10,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",10.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",11,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",11.5,2,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",12,5,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",12.5,1,5
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",13,2,6
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",13.5,2,6
52526,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",14,5,6
52528,"Windhoek",-22.6333,17.08333,1700,"Africa",3,5,6
52528,"Windhoek",-22.6333,17.08333,1700,"Africa",4.5,5,6
52528,"Windhoek",-22.6333,17.08333,1700,"Africa",5.5,5,6
52528,"Windhoek",-22.6333,17.08333,1700,"Africa",6.5,5,6
52528,"Windhoek",-22.6333,17.08333,1700,"Africa",7,6,6
52528,"Windhoek",-22.6333,17.08333,1700,"Africa",7.5,5,6
52528,"Windhoek",-22.6333,17.08333,1700,"Africa",8,6,6
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",1.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",2,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",2.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",3,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",3.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",4,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",4.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",5.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",6,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",6.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",7,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",7.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",8,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",8.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",9,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",9.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",10,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",10.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",11.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",12,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",12.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",13,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",13.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",14,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",14.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",15,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",15.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",16,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",16.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",17,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",17.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",18,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",19,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",19.5,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",20,1,1
52564,"Sirunki Wabag",-5.44388,143.5328,2550,"Indopacific",20.5,1,1
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",0,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",1.5,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",2,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",2.5,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",3,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",3.5,3,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",4,3,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",4.5,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",5,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",5.5,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",6,3,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",6.5,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",7,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",7.5,2,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",8,2,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",8.5,3,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",9,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",9.5,6,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",10,1,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",10.5,3,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",11,2,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",11.5,3,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",12,2,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",12.5,3,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",13,3,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",13.5,3,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",14,3,7
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",14.5,3,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",15,1,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",15.5,2,6
52568,"Micalong Swamp",-35.318,148.524,980,"Indopacific",16,2,6
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",0,7,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",0.5,5,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",1,7,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",1.5,2,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",2,5,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",2.5,2,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",3,5,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",3.5,2,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",4,5,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",4.5,5,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",5,5,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",5.5,7,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",6,5,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",6.5,5,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",7,7,7
52570,"Lake Tyrrell",-35.2466,142.8302,83,"Indopacific",7.5,7,7
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",0,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",0.5,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",1,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",2,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",3.5,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",4,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",4.5,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",6.5,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",7.5,2,3
52574,"Cave Bay Cave",-40.5297,144.7747,14,"Indopacific",8,2,3
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",0,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",0.5,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",1,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",1.5,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",2.5,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",4,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",5,1,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",6,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",6.5,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",7,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",7.5,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",8.5,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",9,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",10,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",10.5,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",11,2,6
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",11.5,2,6
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",12,2,5
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",13,2,6
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",14,2,6
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",14.5,2,7
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",15,2,7
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",15.5,2,7
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",16.5,2,7
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",17,2,7
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",17.5,2,7
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",18.5,2,7
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",19.5,2,7
52586,"Native Companion Lagoon",-27.68,153.41,20,"Indopacific",20.5,2,7
52588,"Achterberg",51.99554,5.59404,5,"Europe",11.5,3,4
52588,"Achterberg",51.99554,5.59404,5,"Europe",12,3,4
52588,"Achterberg",51.99554,5.59404,5,"Europe",12.5,4,4
52588,"Achterberg",51.99554,5.59404,5,"Europe",13,4,4
52588,"Achterberg",51.99554,5.59404,5,"Europe",13.5,4,4
52588,"Achterberg",51.99554,5.59404,5,"Europe",14,4,4
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",0,5,1
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",1,5,1
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",7,1,1
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",7.5,1,1
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",8,1,1
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",8.5,1,1
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",9,1,1
52590,"Wyndham",-15.5704,128.1397,11,"Indopacific",9.5,1,1
52594,"Yanamuga",-6.41215,146.2705,180,"Indopacific",0.5,1,1
52594,"Yanamuga",-6.41215,146.2705,180,"Indopacific",1,1,1
52594,"Yanamuga",-6.41215,146.2705,180,"Indopacific",1.5,1,1
52594,"Yanamuga",-6.41215,146.2705,180,"Indopacific",2,1,1
52594,"Yanamuga",-6.41215,146.2705,180,"Indopacific",2.5,1,1
52594,"Yanamuga",-6.41215,146.2705,180,"Indopacific",3,1,1
52605,"Kaigama",13.25278,11.56889,330,"Africa",3.5,5,6
52605,"Kaigama",13.25278,11.56889,330,"Africa",4,5,6
52605,"Kaigama",13.25278,11.56889,330,"Africa",4.5,5,6
52605,"Kaigama",13.25278,11.56889,330,"Africa",5,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",5.5,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",6,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",6.5,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",7,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",7.5,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",8,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",8.5,5,2
52605,"Kaigama",13.25278,11.56889,330,"Africa",9,5,2
52605,"Kaigama",13.25278,11.56889,330,"Africa",9.5,5,2
52605,"Kaigama",13.25278,11.56889,330,"Africa",10,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",10.5,5,5
52605,"Kaigama",13.25278,11.56889,330,"Africa",11,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",5,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",5.5,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",6,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",6.5,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",7,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",7.5,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",8,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",8.5,5,2
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",9,5,2
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",9.5,5,2
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",10,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",10.5,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",11,5,5
52607,"Kuluwu Oasis",13.21722,11.55083,330,"Africa",11.5,5,6
52608,"Rimarde",48.10056,2.31,100,"Europe",0.5,6,3
52608,"Rimarde",48.10056,2.31,100,"Europe",1,6,3
52608,"Rimarde",48.10056,2.31,100,"Europe",1.5,8,3
52608,"Rimarde",48.10056,2.31,100,"Europe",2,3,3
52608,"Rimarde",48.10056,2.31,100,"Europe",2.5,3,3
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",0,3,3
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",0.5,3,3
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",1,3,3
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",1.5,3,3
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",2,3,3
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",2.5,3,3
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",3,3,3
52612,"Les Amburnex",46.53972,6.23167,1370,"Europe",3.5,3,3
52618,"Le Moé",46.54639,6.22917,1310,"Europe",0,3,3
52618,"Le Moé",46.54639,6.22917,1310,"Europe",0.5,3,3
52618,"Le Moé",46.54639,6.22917,1310,"Europe",1,3,3
52618,"Le Moé",46.54639,6.22917,1310,"Europe",1.5,3,3
52618,"Le Moé",46.54639,6.22917,1310,"Europe",2,3,3
52618,"Le Moé",46.54639,6.22917,1310,"Europe",2.5,3,3
52618,"Le Moé",46.54639,6.22917,1310,"Europe",3,3,3
52620,"Tourbière les Veaux",47.24278,7.09444,1020,"Europe",0,3,3
52620,"Tourbière les Veaux",47.24278,7.09444,1020,"Europe",0.5,3,3
52620,"Tourbière les Veaux",47.24278,7.09444,1020,"Europe",1,3,3
52620,"Tourbière les Veaux",47.24278,7.09444,1020,"Europe",1.5,3,3
52620,"Tourbière les Veaux",47.24278,7.09444,1020,"Europe",2,3,3
52620,"Tourbière les Veaux",47.24278,7.09444,1020,"Europe",2.5,3,3
52620,"Tourbière les Veaux",47.24278,7.09444,1020,"Europe",3,3,3
52622,"Sèche de Gimel",46.5475,6.23444,1300,"Europe",0,3,3
52622,"Sèche de Gimel",46.5475,6.23444,1300,"Europe",0.5,3,3
52622,"Sèche de Gimel",46.5475,6.23444,1300,"Europe",1,3,3
52622,"Sèche de Gimel",46.5475,6.23444,1300,"Europe",1.5,3,3
52622,"Sèche de Gimel",46.5475,6.23444,1300,"Europe",2,3,3
52625,"Wengerkopf",47.17333,13.87333,1780,"Europe",0,4,3
52625,"Wengerkopf",47.17333,13.87333,1780,"Europe",0.5,4,6
52629,"Lej da la Tscheppa",46.45194,9.75,2616,"Europe",0,3,3
52629,"Lej da la Tscheppa",46.45194,9.75,2616,"Europe",0.5,4,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",0,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",0.5,3,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",1,3,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",1.5,3,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",2,3,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",2.5,3,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",3,3,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",3.5,3,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",4.5,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",5.5,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",6.5,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",7,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",7.5,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",8,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",8.5,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",9,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",9.5,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",10,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",10.5,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",11,3,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",11.5,8,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",12,4,4
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",12.5,8,6
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",13,8,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",13.5,8,3
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",14,8,4
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",14.5,8,4
52631,"Egelsee-Moor",47.75,13.13833,700,"Europe",15,8,4
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",0,3,3
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",0.5,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",1,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",1.5,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",2,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",2.5,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",3,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",3.5,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",4,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",4.5,3,3
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",5,3,6
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",5.5,3,3
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",6,3,3
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",6.5,3,3
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",7,3,3
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",7.5,3,3
52633,"Egelsee-Moor",47.75,13.13833,700,"Europe",8,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",0.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",1,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",1.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",2,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",2.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",3,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",3.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",4,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",4.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",5.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",6,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",6.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",7,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",7.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",8,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",8.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",9,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",9.5,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",10,3,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",10.5,8,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",12,8,4
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",12.5,8,4
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",13.5,8,3
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",14.5,8,4
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",15,3,4
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",16,3,4
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",17,3,4
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",18,8,4
52643,"Faulenseemoos",46.67483,7.69017,590,"Europe",19,6,4
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",3.5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",4,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",4.5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",5.5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",6,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",6.5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",7,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",7.5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",8,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",8.5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",9,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",9.5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",10,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",10.5,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",11,3,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",11.5,4,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",12,4,4
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",12.5,4,4
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",13,4,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",13.5,8,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",14,8,3
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",14.5,3,4
52645,"Lobsigensee",47.03194,7.29917,514,"Europe",15,3,4
52647,"Lobsigensee",47.03194,7.29917,514,"Europe",8,3,3
52647,"Lobsigensee",47.03194,7.29917,514,"Europe",8.5,3,3
52647,"Lobsigensee",47.03194,7.29917,514,"Europe",9,3,3
52647,"Lobsigensee",47.03194,7.29917,514,"Europe",9.5,3,3
52647,"Lobsigensee",47.03194,7.29917,514,"Europe",10.5,4,3
52647,"Lobsigensee",47.03194,7.29917,514,"Europe",11.5,4,3
